"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"4313",351.121349122011
"4314",247.097927495163
"4315",-65.3886943129698
"4316",-2734.52351335429
"4317",-51011.863614603
"4318",-12293.0726817111
"4319",-2802.25635039727
"4320",-91.6323953398565
"4321",-66.1356511833022
"4322",28.504941550781
"4323",28.504941550781
"4324",-91.6322611241912
"4325",-66.1353865189229
"4326",-4.82244067617632
"4327",-4184.06045392218
"4328",-91.6318250737712
"4329",-6559.1435671675
"4330",-44869.708156056
"4331",-80669.4351048303
"4332",-20970.0630664426
"4333",-91.6317244397476
"4334",-65.3885601430697
"4335",-91.6317915718754
"4336",-38420.7103211371
"4337",-1198.32388855856
"4338",-12873.3867657821
"4339",-15966.6868142282
"4340",-13496.8918432883
"4341",-2184.68384782234
"4342",-895.045963551387
"4343",-2762.6268179372
"4344",7031.70967236789
"4345",-34163.550746436
"4346",-24405.3353760537
"4347",-19250.6165513028
"4348",-3596.93804773316
"4349",479.518764263706
"4350",-60.6634376189806
"4351",-61.4808684778162
"4352",401.274037223363
"4353",-3745.1529106635
"4354",-426.563695616591
"4355",-560.445149261006
"4356",-12.7159044575559
"4357",-108788.268083942
"4358",-27849.0133482874
"4359",-2239.06454855187
"4360",4491.82147450054
"4361",3453.73870484342
"4362",175.197394035666
"4363",1464.76618855965
"4364",-4008.2758857354
"4365",-5708.1389232801
"4366",-616.277655703425
"4367",3368.41372153718
"4368",-744.300468902966
"4369",-384.164238207349
"4370",4538.82433187474
"4371",-480.402817574015
"4372",-246.273665085919
"4373",-67736.7384537959
"4374",2701.48372022059
"4375",32422.825480899
"4376",-986.857190295877
"4377",-32.7181174051616
"4378",-89.4297624849849
"4379",20.4387984393703
"4380",-60.6649082817598
"4381",-61.482452461705
"4382",-26.3412389682439
"4383",-61.4823074734811
"4384",-61.4814376311977
"4385",1638.91711308412
"4386",-61.481187781109
"4387",-18.0733511237005
"4388",-89.4288433201839
"4389",-60.6631434764358
"4390",-60.6629964105384
"4391",-21346.8684676905
"4392",5.45771290537935
"4393",-60.6619669154141
"4394",-89.4281814929884
"4395",-2.82745618297919
"4396",-61.4792882886477
"4397",12.1722404094626
"4398",392.086312168928
"4399",279.095354194937
"4400",-60.6613785951998
"4401",-2738.56036778826
"4402",-50840.7065903661
"4403",-11797.4179182004
"4404",-2689.7337772517
"4405",-89.4285124131333
"4406",-61.4801582415257
"4407",41.6581453243158
"4408",41.6581453243158
"4409",-89.4283652921156
"4410",-61.4798681286484
"4411",5.45771290537935
"4412",-4185.54280980403
"4413",-89.4278873137705
"4414",-6556.62044942497
"4415",-44752.8454253349
"4416",-80666.9119064603
"4417",-20967.5399829692
"4418",-89.4277770033986
"4419",-60.6612315243477
"4420",-89.4278505905386
"4421",-38541.7297655816
"4422",-1201.66555522523
"4423",-12909.7589880043
"4424",-15970.7239883784
"4425",-13535.2057321772
"4426",-2191.21718115567
"4427",-910.837630218054
"4428",-2762.6268179372
"4429",7029.36522792344
"4430",-34171.625500766
"4431",-24496.7159316093
"4432",-19284.3773060566
"4433",-3596.93804773316
"4434",479.199319819262
"4435",-60.982882063425
"4436",-61.8003129222606
"4437",400.954592778919
"4438",-3757.16124399683
"4439",-428.30258450548
"4440",-562.042371483228
"4441",-13.6742377908893
"4442",-108796.342425448
"4443",-27932.5161260652
"4444",-2245.31732632965
"4445",4485.8020300561
"4446",3452.93870484342
"4447",174.26683848011
"4448",1464.01896633743
"4449",-4024.2758857354
"4450",-5727.42781216899
"4451",-618.177655703425
"4452",3366.29705487051
"4453",-746.467135569633
"4454",-385.553127096238
"4455",4538.02433187474
"4456",-481.950039796237
"4457",-247.173665085919
"4458",-67744.6976959044
"4459",2700.38372022059
"4460",32419.4143697879
"4461",-989.621079184766
"4462",-33.0375618496061
"4463",-89.7492069294293
"4464",20.1193539949258
"4465",-60.9843527262042
"4466",-61.8018969061495
"4467",-26.6606834126884
"4468",-61.8017519179256
"4469",-61.8008820756421
"4470",1638.59766863968
"4471",-61.8006322255534
"4472",-18.3927955681449
"4473",-89.7482877646283
"4474",-60.9825879208803
"4475",-60.9824408549828
"4476",-21406.9906899127
"4477",5.1382684609349
"4478",-60.9814113598586
"4479",-89.7476259374329
"4480",-3.14690062742363
"4481",-61.7987327330922
"4482",11.8527959650182
"4483",391.766867724483
"4484",278.775909750493
"4485",-60.9808230396443
"4486",-2738.56036778826
"4487",-50987.9232570328
"4488",-11846.073473756
"4489",-2700.81155502948
"4490",-89.7479568575778
"4491",-61.7996026859701
"4492",41.3387008798713
"4493",41.3387008798713
"4494",-89.74780973656
"4495",-61.7993125730929
"4496",5.1382684609349
"4497",-4185.54280980403
"4498",-89.747331758215
"4499",-6560.65743781302
"4500",-44881.3593142238
"4501",-80670.9490238523
"4502",-20971.5769165266
"4503",-89.747221447843
"4504",-60.9806759687922
"4505",-89.7472950349831
"4506",-38662.749210026
"4507",-1205.0072218919
"4508",-12946.1312102266
"4509",-15970.7239883784
"4510",-13573.5196210661
"4511",-2197.75051448901
"4512",-926.62929688472
"4513",-2759
"4514",7027.020783479
"4515",-34171.625500766
"4516",-24588.0964871648
"4517",-19284.3773060566
"4518",-3591
"4519",478.879875374817
"4520",-61.3023265078695
"4521",-62.119757366705
"4522",400.635148334474
"4523",-3769.16957733016
"4524",-430.041473394369
"4525",-563.63959370545
"4526",-14.6325711242226
"4527",-108796.342425448
"4528",-28016.018903843
"4529",-2251.57010410743
"4530",4479.78258561165
"4531",3452.13870484342
"4532",173.336282924555
"4533",1463.27174411521
"4534",-4040.2758857354
"4535",-5746.71670105788
"4536",-620.077655703425
"4537",3364.18038820384
"4538",-748.6338022363
"4539",-386.942015985127
"4540",4537.22433187474
"4541",-483.49726201846
"4542",-248.073665085919
"4543",-67744.6976959044
"4544",2699.28372022059
"4545",32416.0032586768
"4546",-992.384968073655
"4547",-33.3570062940505
"4548",-90.0686513738737
"4549",19.7999095504814
"4550",-61.3037971706487
"4551",-62.1213413505939
"4552",-26.9801278571328
"4553",-62.12119636237
"4554",-62.1203265200865
"4555",1638.27822419523
"4556",-62.1200766699978
"4557",-18.7122400125894
"4558",-90.0677322090728
"4559",-61.3020323653247
"4560",-61.3018852994273
"4561",-21467.1129121349
"4562",4.81882401649046
"4563",-61.300855804303
"4564",-90.0670703818773
"4565",-3.46634507186808
"4566",-62.1181771775366
"4567",11.5333515205737
"4568",391.447423280039
"4569",278.456465306048
"4570",-61.3002674840887
"4571",-2735
"4572",-51135.1399236994
"4573",-11894.7290293115
"4574",-2711.88933280726
"4575",-90.0674013020222
"4576",-62.1190471304146
"4577",41.0192564354269
"4578",41.0192564354269
"4579",-90.0672541810044
"4580",-62.1187570175373
"4581",4.81882401649046
"4582",-4182
"4583",-90.0667762026594
"4584",-6560.65743781302
"4585",-45009.8732031127
"4586",-80670.9490238523
"4587",-20971.5769165266
"4588",-90.0666658922875
"4589",-61.3001204132366
"4590",-90.0667394794275
"4591",-38783.7686544704
"4592",-1205.0072218919
"4593",-12982.5034324488
"4594",-15929
"4595",-13611.833509955
"4596",-2204.28384782234
"4597",-942.420963551387
"4598",-2759
"4599",7024.67633903455
"4600",-34082
"4601",-24679.4770427204
"4602",-19252
"4603",-3591
"4604",478.560430930373
"4605",-61.6217709523139
"4606",-62.4392018111495
"4607",400.31570389003
"4608",-3781.1779106635
"4609",-431.780362283257
"4610",-565.236815927673
"4611",-15.590904457556
"4612",-108500
"4613",-28099.5216816208
"4614",-2251.57010410743
"4615",4473.76314116721
"4616",3451.33870484342
"4617",172.405727368999
"4618",1462.52452189298
"4619",-4056.2758857354
"4620",-5766.00558994677
"4621",-621.977655703425
"4622",3362.06372153718
"4623",-750.800468902966
"4624",-388.330904874015
"4625",4536.42433187474
"4626",-485.044484240682
"4627",-248.973665085919
"4628",-67562
"4629",2698.18372022059
"4630",32412.5921475657
"4631",-995.148856962544
"4632",-33.676450738495
"4633",-90.3880958183182
"4634",19.480465106037
"4635",-61.6232416150931
"4636",-62.4407857950383
"4637",-27.2995723015773
"4638",-62.4406408068145
"4639",-62.439770964531
"4640",1637.95877975079
"4641",-62.4395211144423
"4642",-19.0316844570338
"4643",-90.3871766535172
"4644",-61.6214768097692
"4645",-61.6213297438717
"4646",-21527.2351343571
"4647",4.49937957204601
"4648",-61.6203002487475
"4649",-90.3865148263217
"4650",-3.78578951631252
"4651",-62.437621621981
"4652",11.2139070761293
"4653",391.127978835594
"4654",278.137020861604
"4655",-61.6197119285332
"4656",-2735
"4657",-51282.3565903661
"4658",-11943.3845848671
"4659",-2722.96711058504
"4660",-90.3868457464667
"4661",-62.438491574859
"4662",40.6998119909824
"4663",40.6998119909824
"4664",-90.3866986254489
"4665",-62.4382014619817
"4666",4.49937957204601
"4667",-4182
"4668",-90.3862206471039
"4669",-6545
"4670",-45138.3870920016
"4671",-80450
"4672",-20916
"4673",-90.3861103367319
"4674",-61.6195648576811
"4675",-90.386183923872
"4676",-38904.7880989149
"4677",-1203
"4678",-13018.875654671
"4679",-15929
"4680",-13650.1473988439
"4681",-2210.81718115567
"4682",-958.212630218054
"4683",-2759
"4684",7022.33189459011
"4685",-34082
"4686",-24770.8575982759
"4687",-19252
"4688",-3591
"4689",478.240986485928
"4690",-61.9412153967583
"4691",-62.7586462555939
"4692",399.996259445585
"4693",-3793.18624399683
"4694",-433.519251172146
"4695",-566.834038149895
"4696",-16.5492377908893
"4697",-108500
"4698",-28183.0244593986
"4699",-2251
"4700",4467.74369672276
"4701",3450.53870484342
"4702",171.475171813444
"4703",1461.77729967076
"4704",-4072.2758857354
"4705",-5785.29447883566
"4706",-623.877655703425
"4707",3359.94705487051
"4708",-752.967135569633
"4709",-389.719793762904
"4710",4535.62433187474
"4711",-486.591706462904
"4712",-249.873665085919
"4713",-67562
"4714",2697.08372022059
"4715",32409.1810364545
"4716",-995.148856962544
"4717",-33.9958951829394
"4718",-90.7075402627626
"4719",19.1610206615925
"4720",-61.9426860595375
"4721",-62.7602302394828
"4722",-27.6190167460217
"4723",-62.7600852512589
"4724",-62.7592154089754
"4725",1637.63933530635
"4726",-62.7589655588867
"4727",-19.3511289014783
"4728",-90.7066210979616
"4729",-61.9409212542136
"4730",-61.9407741883162
"4731",-21587.3573565794
"4732",4.17993512760157
"4733",-61.9397446931919
"4734",-90.7059592707662
"4735",-4.10523396075697
"4736",-62.7570660664255
"4737",10.8944626316848
"4738",390.80853439115
"4739",277.817576417159
"4740",-61.9391563729776
"4741",-2735
"4742",-51429.5732570328
"4743",-11992.0401404226
"4744",-2734.04488836282
"4745",-90.7062901909111
"4746",-62.7579360193034
"4747",40.380367546538
"4748",40.380367546538
"4749",-90.7061430698933
"4750",-62.7576459064262
"4751",4.17993512760157
"4752",-4182
"4753",-90.7056650915483
"4754",-6545
"4755",-45266.9009808905
"4756",-80450
"4757",-20916
"4758",-90.7055547811763
"4759",-61.9390093021255
"4760",-90.7056283683164
"4761",-39025.8075433593
"4762",-1203
"4763",-13055.2478768932
"4764",-15929
"4765",-13688.4612877328
"4766",-2217.35051448901
"4767",-974.00429688472
"4768",-2759
"4769",7019.98745014566
"4770",-34082
"4771",-24862.2381538315
"4772",-19252
"4773",-3591
"4774",477.921542041484
"4775",-62.2606598412028
"4776",-63.0780907000384
"4777",399.676815001141
"4778",-3805.19457733016
"4779",-435.258140061035
"4780",-568.431260372117
"4781",-17.5075711242226
"4782",-108500
"4783",-28266.5272371763
"4784",-2251
"4785",4461.72425227832
"4786",3449.73870484342
"4787",170.544616257888
"4788",1461.03007744854
"4789",-4088.2758857354
"4790",-5804.58336772455
"4791",-625.777655703425
"4792",3357.83038820384
"4793",-755.133802236299
"4794",-391.108682651793
"4795",4534.82433187474
"4796",-488.138928685126
"4797",-250.773665085919
"4798",-67562
"4799",2695.98372022059
"4800",32405.7699253434
"4801",-995
"4802",-34.3153396273839
"4803",-91.0269847072071
"4804",18.8415762171481
"4805",-62.262130503982
"4806",-63.0796746839272
"4807",-27.9384611904661
"4808",-63.0795296957033
"4809",-63.0786598534199
"4810",1637.3198908619
"4811",-63.0784100033312
"4812",-19.6705733459227
"4813",-91.0260655424061
"4814",-62.260365698658
"4815",-62.2602186327606
"4816",-21647.4795788016
"4817",3.86049068315713
"4818",-62.2591891376364
"4819",-91.0254037152106
"4820",-4.42467840520141
"4821",-63.0765105108699
"4822",10.5750181872404
"4823",390.489089946705
"4824",277.498131972715
"4825",-62.258600817422
"4826",-2735
"4827",-51576.7899236994
"4828",-12040.6956959782
"4829",-2745.12266614059
"4830",-91.0257346353555
"4831",-63.0773804637479
"4832",40.0609231020936
"4833",40.0609231020936
"4834",-91.0255875143378
"4835",-63.0770903508706
"4836",3.86049068315713
"4837",-4182
"4838",-91.0251095359927
"4839",-6545
"4840",-45395.4148697794
"4841",-80450
"4842",-20916
"4843",-91.0249992256208
"4844",-62.2584537465699
"4845",-91.0250728127608
"4846",-39146.8269878038
"4847",-1203
"4848",-13091.6200991155
"4849",-15929
"4850",-13726.7751766217
"4851",-2223.88384782234
"4852",-989.795963551387
"4853",-2759
"4854",7017.64300570122
"4855",-34082
"4856",-24953.6187093871
"4857",-19252
"4858",-3591
"4859",477.602097597039
"4860",-62.5801042856472
"4861",-63.3975351444828
"4862",399.357370556696
"4863",-3817.2029106635
"4864",-436.997028949924
"4865",-570.028482594339
"4866",-18.4659044575559
"4867",-108500
"4868",-28350.0300149541
"4869",-2251
"4870",4455.70480783388
"4871",3448.93870484342
"4872",169.614060702333
"4873",1460.28285522632
"4874",-4104.2758857354
"4875",-5823.87225661344
"4876",-627.677655703425
"4877",3355.71372153718
"4878",-757.300468902966
"4879",-392.497571540682
"4880",4534.02433187474
"4881",-489.686150907349
"4882",-251.673665085919
"4883",-67562
"4884",2694.88372022059
"4885",32402.3588142323
"4886",-995
"4887",-34.6347840718283
"4888",-91.3464291516515
"4889",18.5221317727036
"4890",-62.5815749484264
"4891",-63.3991191283717
"4892",-28.2579056349106
"4893",-63.3989741401478
"4894",-63.3981042978643
"4895",1637.00044641746
"4896",-63.3978544477756
"4897",-19.9900177903672
"4898",-91.3455099868505
"4899",-62.5798101431025
"4900",-62.579663077205
"4901",-21647.4795788016
"4902",3.54104623871268
"4903",-62.5786335820808
"4904",-91.3448481596551
"4905",-4.74412284964585
"4906",-63.3959549553144
"4907",10.2555737427959
"4908",390.169645502261
"4909",277.17868752827
"4910",-62.5780452618665
"4911",-2735
"4912",-51724.0065903661
"4913",-12089.3512515337
"4914",-2756.20044391837
"4915",-91.3451790798
"4916",-63.3968249081923
"4917",39.7414786576491
"4918",39.7414786576491
"4919",-91.3450319587822
"4920",-63.3965347953151
"4921",3.54104623871268
"4922",-4182
"4923",-91.3445539804372
"4924",-6545
"4925",-45523.9287586683
"4926",-80450
"4927",-20916
"4928",-91.3444436700652
"4929",-62.5778981910144
"4930",-91.3445172572053
"4931",-39267.8464322482
"4932",-1203
"4933",-13127.9923213377
"4934",-15929
"4935",-13765.0890655105
"4936",-2230.41718115567
"4937",-1005.58763021805
"4938",-2759
"4939",7015.29856125677
"4940",-34082
"4941",-25044.9992649426
"4942",-19252
"4943",-3591
"4944",477.282653152595
"4945",-62.8995487300917
"4946",-63.7169795889273
"4947",399.037926112252
"4948",-3829.21124399683
"4949",-438.735917838813
"4950",-571.625704816561
"4951",-19.4242377908893
"4952",-108500
"4953",-28433.5327927319
"4954",-2251
"4955",4449.68536338943
"4956",3448.13870484342
"4957",168.683505146777
"4958",1459.5356330041
"4959",-4120.2758857354
"4960",-5843.16114550232
"4961",-629.577655703425
"4962",3353.59705487051
"4963",-759.467135569633
"4964",-393.886460429571
"4965",4533.22433187474
"4966",-491.233373129571
"4967",-252.573665085919
"4968",-67562
"4969",2693.78372022059
"4970",32398.9477031212
"4971",-995
"4972",-34.9542285162727
"4973",-91.665873596096
"4974",18.2026873282592
"4975",-62.9010193928709
"4976",-63.7185635728161
"4977",-28.577350079355
"4978",-63.7184185845922
"4979",-63.7175487423088
"4980",1636.68100197301
"4981",-63.7172988922201
"4982",-20.3094622348116
"4983",-91.664954431295
"4984",-62.8992545875469
"4985",-62.8991075216495
"4986",-21644
"4987",3.22160179426824
"4988",-62.8980780265252
"4989",-91.6642926040995
"4990",-5.0635672940903
"4991",-63.7153993997588
"4992",9.93612929835149
"4993",389.850201057816
"4994",276.859243083826
"4995",-62.8974897063109
"4996",-2735
"4997",-51871.2232570328
"4998",-12138.0068070893
"4999",-2767.27822169615
"5000",-91.6646235242444
"5001",-63.7162693526368
"5002",39.4220342132047
"5003",39.4220342132047
"5004",-91.6644764032267
"5005",-63.7159792397595
"5006",3.22160179426824
"5007",-4182
"5008",-91.6639984248816
"5009",-6545
"5010",-45652.4426475572
"5011",-80450
"5012",-20916
"5013",-91.6638881145097
"5014",-62.8973426354588
"5015",-91.6639617016497
"5016",-39165.8313460503
"5017",-1201.99077096157
"5018",-13109.3562903662
"5019",-15927.9907064625
"5020",-13781.2733316961
"5021",-2228.78737464652
"5022",-848.763031177356
"5023",-2757.99073226208
"5024",7266.02814521201
"5025",-34079.9813114175
"5026",-24806.3633229718
"5027",-19243.5598113115
"5028",-3589.99076193329
"5029",496.252605104529
"5030",-61.2003613560988
"5031",-62.0464739994549
"5032",415.523918475604
"5033",-3816.73079056982
"5034",-432.866905209376
"5035",-572.213695419389
"5036",-8.58651518107626
"5037",-108497.981414624
"5038",-28410.12278351
"5039",-2248.9815461994
"5040",4662.89190931714
"5041",3567.16533039401
"5042",185.160891553553
"5043",1514.80118219999
"5044",-4069.19784663839
"5045",-5812.31845665056
"5046",-628.434766429861
"5047",3485.35965978703
"5048",-759.620953191959
"5049",-390.723607189283
"5050",4686.69812018822
"5051",-489.55008992554
"5052",-250.430635790688
"5053",-67560.0101894729
"5054",2792.44828276728
"5055",33468.2566249134
"5056",-993.990769671941
"5057",-32.2745035909178
"5058",-90.9760309542436
"5059",22.5986721111669
"5060",-61.2018836210808
"5061",-62.0481135617258
"5062",-25.66644584907
"5063",-62.0479634861959
"5064",-62.0470631231305
"5065",1692.4572507129
"5066",-62.046804506372
"5067",-17.1360853745411
"5068",-90.9750795380461
"5069",-61.200056892763
"5070",-61.1999046666586
"5071",-21615.8436436131
"5072",7.14199656022384
"5073",-61.1988390488984
"5074",-90.9743944888437
"5075",-1.40619376903497
"5076",-62.0448383650525
"5077",14.0696836676113
"5078",406.044519609917
"5079",289.466547097069
"5080",-61.1982300858696
"5081",-2733.99078639151
"5082",-51891.090447338
"5083",-11968.9382350183
"5084",-2728.91585910459
"5085",-90.9747370202218
"5086",-62.0457388425928
"5087",44.4916490559519
"5088",44.4916490559519
"5089",-90.9745847370631
"5090",-62.0454385503164
"5091",7.14199656022384
"5092",-4179.98153578434
"5093",-90.974089987548
"5094",-6543.99075290299
"5095",-45682.8058886021
"5096",-80448.990720652
"5097",-20914.9907666106
"5098",-90.9739758066367
"5099",-61.1980778546367
"5100",-90.9740519757817
"5101",-38729.2644638888
"5102",-1202.80936503218
"5103",-13065.1461138219
"5104",-15969.7146948408
"5105",-13764.2631638268
"5106",-2214.91285837362
"5107",-433.014033575614
"5108",-2763.13145180616
"5109",7896.36877176678
"5110",-34169.6068121835
"5111",-24072.7026347114
"5112",-19275.9371173682
"5113",-3597.44266676651
"5114",544.156651651031
"5115",-56.4732262544499
"5116",-57.3910433591074
"5117",457.21806605065
"5118",-3767.51715700229
"5119",-415.586040302449
"5120",-571.287838593126
"5121",19.9452913434563
"5122",-108794.323840071
"5123",-28226.3435937886
"5124",-2250.18818947566
"5125",5204.93744080307
"5126",3865.93189427047
"5127",227.750190903826
"5128",1654.08588852307
"5129",-3917.50274889588
"5130",-5706.2784011878
"5131",-622.727543245951
"5132",3817.94117207834
"5133",-756.755497247775
"5134",-380.73314075523
"5135",5071.58259097193
"5136",-483.02104858213
"5137",-243.723062552611
"5138",-67742.7078853773
"5139",3040.75968913399
"5140",36146.6455960606
"5141",-994.231582740681
"5142",-25.0960246108638
"5143",-88.772257682946
"5144",34.0678007351028
"5145",-56.4748775249388
"5146",-57.3928218673335
"5147",-17.9100186066908
"5148",-57.3926590735383
"5149",-57.3916824085182
"5150",1832.37703922927
"5151",-57.3914018750853
"5152",-8.72347655719808
"5153",-88.7712256382571
"5154",-56.4728959891365
"5155",-56.4727308625148
"5156",-21605.5749748682
"5157",17.4221501417795
"5158",-56.4715749381648
"5159",-88.7704825340377
"5160",8.21640671027003
"5161",-57.38926911162
"5162",24.8827362574276
"5163",447.009482656833
"5164",321.463973796844
"5165",-56.4709143680996
"5166",-2739.0649745925
"5167",-51719.9334231011
"5168",-11473.2834715077
"5169",-2616.39328595903
"5170",-88.7708540934986
"5171",-57.3902459008163
"5172",57.6448528294867
"5173",57.6448528294867
"5174",-88.7706889049874
"5175",-57.3899201600419
"5176",17.4221501417795
"5177",-4186.55204191186
"5178",-88.7701522275474
"5179",-6559.64819071601
"5180",-45565.943157881
"5181",-80669.9397445043
"5182",-20970.5676831372
"5183",-88.7700283702877
"5184",-56.4707492359148
"5185",-88.7701109944449
"5186",-38069.663051085
"5187",-1202.61873006435
"5188",-13036.2922276439
"5189",-15966.1821674595
"5190",-13725.1233732542
"5191",-2192.87520225824
"5192",155.351229733492
"5193",-2759.59901472344
"5194",8779.78342672124
"5195",-34162.5414021448
"5196",-23009.0254489246
"5197",-19246.3964569586
"5198",-3593.91033353303
"5199",611.350094593912
"5200",-49.7274593343637
"5201",-50.7456626848431
"5202",515.717650433493
"5203",-3693.81473667441
"5204",-390.697273877196
"5205",-569.352750147469
"5206",60.2731538111352
"5207",-108787.258791254
"5208",-27935.6516170676
"5209",-2249.37637895133
"5210",5966.20896266116
"5211",4284.52508369752
"5212",287.747432216431
"5213",1849.38336626427
"5214",-3698.72961205637
"5215",-5550.10676798438
"5216",-613.977430788477
"5217",4284.40195595285
"5218",-751.87719225925
"5219",-366.190932192
"5220",5610.74085006912
"5221",-473.261501812467
"5222",-233.972460019303
"5223",-67735.7435485323
"5224",3388.83565804739
"5225",39897.7546001111
"5226",-993.463165481362
"5227",-14.9183762610103
"5228",-85.5591973253515
"5229",50.2523585863909
"5230",-49.7292912125623
"5231",-50.7476357174064
"5232",-6.9232426895821
"5233",-50.7474551180398
"5234",-50.7463716302832
"5235",2028.39252092998
"5236",-50.7460604135061
"5237",3.18195356485988
"5238",-85.5580524007748
"5239",-49.7270929462817
"5240",-49.7269097589357
"5241",-21567.1499497364
"5242",31.9421429337352
"5243",-49.7256274053599
"5244",-85.5572280195314
"5245",21.8158251590748
"5246",-50.7436943790368
"5247",40.1487876609481
"5248",504.488208700294
"5249",366.388148954306
"5250",-49.7248945854438
"5251",-2735.53272696279
"5252",-51421.4269225028
"5253",-10759.9045803705
"5254",-2454.43057244413
"5255",-85.5576402183084
"5256",-50.7447780045515
"5257",76.1871158902131
"5258",76.1871158902131
"5259",-85.5574569623038
"5260",-50.7444166358798
"5261",31.9421429337352
"5262",-4179.48741715706
"5263",-85.5568615857687
"5264",-6556.11582587647
"5265",-45350.9297793159
"5266",-80666.4072667864
"5267",-20967.0353662745
"5268",-85.5567241816212
"5269",-49.7247113919263
"5270",-85.5568158427957
"5271",-37967.6479648871
"5272",-1204.95116769259
"5273",-13054.0284188946
"5274",-15968.7054013033
"5275",-13741.3076394398
"5276",-2191.24539574908
"5277",312.175828774189
"5278",-2762.12218406824
"5279",9030.51301067648
"5280",-34167.588123601
"5281",-22770.3895069538
"5282",-19267.4969286797
"5283",-3596.4334286998
"5284",630.320046545846
"5285",-48.0282719603708
"5286",-49.0751570953708
"5287",532.203642796845
"5288",-3681.3342832474
"5289",-384.828261247759
"5290",-569.940740750297
"5291",71.1108764209482
"5292",-108792.305254695
"5293",-27912.2416078457
"5294",-2253.6107029285
"5295",6179.41550858887
"5296",4403.5517092481
"5297",304.224818623207
"5298",1904.64891546016
"5299",-3647.65157295937
"5300",-5519.26407913261
"5301",-612.834541514913
"5302",4416.16456086937
"5303",-752.031009881576
"5304",-363.028078951712
"5305",5764.21463838261
"5306",-471.578218608437
"5307",-231.829430724072
"5308",-67740.7180748501
"5309",3487.50022059407
"5310",40967.0635219033
"5311",-995.217824042191
"5312",-12.2386513356554
"5313",-84.8693546834991
"5314",54.6483433692986
"5315",-48.0301554407722
"5316",-49.0771857063162
"5317",-4.01233845929708
"5318",-49.0770000196435
"5319",-49.075886011105
"5320",2084.16876966986
"5321",-49.075566027658
"5322",6.35533042513041
"5323",-84.8681775075259
"5324",-48.0278952514977
"5325",-48.0277069039449
"5326",-21599.1158155717
"5327",35.8625376996908
"5328",-48.0263884277331
"5329",-84.8673299042756
"5330",25.4731986841301
"5331",-49.0731333443305
"5332",44.2823420302079
"5333",520.682527252394
"5334",378.995452967549
"5335",-48.0256349650025
"5336",-2738.05576098401
"5337",-51441.294112808
"5338",-10590.8360082995
"5339",-2416.06820985257
"5340",-84.8677537142858
"5341",-49.0742474945075
"5342",81.2567307329603
"5343",81.2567307329603
"5344",-84.8675652961402
"5345",-49.0738759464367
"5346",35.8625376996908
"5347",-4184.5335776962
"5348",-84.8669531484351
"5349",-6558.638943619
"5350",-45381.2930203607
"5351",-80668.9304651563
"5352",-20969.5584497479
"5353",-84.8668118737482
"5354",-48.0254466111042
"5355",-84.8669061169276
"5356",-37642.5983480468
"5357",-1202.93270961574
"5358",-13053.1285791738
"5359",-15966.6868142282
"5360",-13735.3622829221
"5361",-2181.45244939743
"5362",641.61669352225
"5363",-2760.1036485924
"5364",9534.31662303141
"5365",-34163.550746436
"5366",-22201.7370674566
"5367",-19250.6165513028
"5368",-3594.41495256638
"5369",668.579394894159
"5370",-44.3104527679406
"5371",-45.4147014719817
"5372",565.495071967993
"5373",-3644.36504306004
"5374",-371.351347099995
"5375",-569.519499733731
"5376",93.7446549739075
"5377",-108788.268083942
"5378",-27781.9188116242
"5379",-2249.5737953273
"5380",6611.84804488872
"5381",4642.40496034927
"5382",338.110146992315
"5383",2015.92723607418
"5384",-3529.49549476536
"5385",-5438.28981254018
"5386",-608.648762967785
"5387",4681.80643736908
"5388",-750.171978459562
"5389",-355.313483582247
"5390",6071.96221500958
"5391",-466.664429978153
"5392",-226.64337213361
"5393",-67736.7384537959
"5394",3685.92934568744
"5395",43109.0924765988
"5396",-993.199363386072
"5397",-6.55975704050101
"5398",-83.1702249553499
"5399",63.7597573795584
"5400",-44.3124394527476
"5401",-45.4168412396912
"5402",2.12891444571741
"5403",-45.4166453784063
"5404",-45.415470328304
"5405",2196.04071159408
"5406",-45.4151328115175
"5407",13.0215285901159
"5408",-83.1689832765836
"5409",-44.3100554174854
"5410",-44.3098567495187
"5411",-21602.9253250202
"5412",44.0227716760465
"5413",-44.3084660280351
"5414",-83.1680892293196
"5415",33.1073901786853
"5416",-45.4125668304734
"5417",52.868895213172
"5418",553.390608801039
"5419",404.52950543848
"5420",-44.3076712796754
"5421",-2736.03733376703
"5422",-51333.8118267519
"5423",-10204.0433086021
"5424",-2328.26570689168
"5425",-83.1685362617961
"5426",-45.4137420299752
"5427",91.7154048628992
"5428",91.7154048628992
"5429",-83.1683375193686
"5430",-45.4133501231059
"5431",44.0227716760465
"5432",-4180.49664926489
"5433",-83.1676918293235
"5434",-6556.62044942497
"5435",-45313.5056135616
"5436",-80666.9119064603
"5437",-20967.5399829692
"5438",-83.1675428135579
"5439",-44.3074726050155
"5440",-83.1676422207471
"5441",-37652.1005271701
"5442",-1203.8185940706
"5443",-13080.1827859103
"5444",-15970.7239883784
"5445",-13762.6113604593
"5446",-2183.90421280952
"5447",712.133159709266
"5448",-2764.14071954409
"5449",9658.5091927868
"5450",-34171.625500766
"5451",-22128.109374249
"5452",-19284.3773060566
"5453",-3598.45190483322
"5454",677.904648647904
"5455",-43.6205813031664
