"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"859",3687.8880667499
"860",-34166.5787793097
"861",-27870.5086000807
"862",-19263.2768343355
"863",-3595.92880966645
"864",229.014690690372
"865",-81.8590717125725
"866",-82.3753438339423
"867",184.30341809589
"868",-4002.28517164712
"869",-506.446661559017
"870",-572.806053073128
"871",-142.254326356699
"872",-108791.295962007
"873",-28971.5976117839
"874",-2250.18818947566
"875",1718.87338225428
"876",1860.87925991053
"877",-30.9626002335878
"878",731.757663303928
"879",-4712.59529625393
"880",-6234.52048955703
"881",-648.227993075848
"882",1626.66022183077
"883",-765.43538386854
"884",-431.957530563706
"885",2480.92818964271
"886",-514.32312454967
"887",-278.225472685844
"888",-67739.7231695866
"889",1388.76212584034
"890",18046.8494811486
"891",-994.231582740681
"892",-64.2093957880553
"893",-100.027276891102
"894",-33.3167183521059
"895",-81.8600005522226
"896",-82.3763442448195
"897",-60.048168299314
"898",-82.3762526733097
"899",-82.3757032992359
"900",891.528032873467
"901",-82.37554549918
"902",-55.3236609595749
"903",-100.026696365964
"904",-81.8588859383337
"905",-81.8587930546091
"906",-21605.5749748682
"907",-41.8773386572435
"908",-81.8581428471622
"909",-100.026278369841
"910",-46.6117209934484
"911",-82.3743458197308
"912",-38.0404657977675
"913",179.053289493355
"914",114.487027793932
"915",-81.8577712765005
"916",-2737.55115417977
"917",-52177.876092161
"918",-14083.5212582786
"919",-3208.85525112973
"920",-100.026487372037
"921",-82.3748952636536
"922",-21.1913772749942
"923",-21.1913772749942
"924",-100.0263944535
"925",-82.374712034468
"926",-41.8773386572435
"927",-4183.52434558837
"928",-100.02609257244
"929",-6558.13432007049
"930",-45783.4272276969
"931",-80668.4258254823
"932",-20969.0538330532
"933",-100.026022902731
"934",-81.8576783896466
"935",-100.02606937882
"936",-40437.5232760416
"937",-1204.13257362199
"938",-13081.0826256311
"939",-15969.7146948408
"940",-13771.860323712
"941",-2260.60386981685
"942",-2406.38301918606
"943",-2763.13145180616
"944",4191.69167910483
"945",-34169.6068121835
"946",-27301.8561605835
"947",-19275.9371173682
"948",-3597.44266676651
"949",267.274039038685
"950",-78.1412525201423
"951",-78.7148882105532
"952",217.594847267038
"953",-3965.31593145976
"954",-492.969747411253
"955",-572.384812056562
"956",-119.62054780374
"957",-108794.323840071
"958",-28841.2748155623
"959",-2252.40405965223
"960",2151.30591855413
"961",2099.7325110117
"962",2.92272813551972
"963",843.035983917945
"964",-4594.43921805993
"965",-6153.5462229646
"966",-644.042214528719
"967",1892.30209833048
"968",-763.576352446526
"969",-424.242935194241
"970",2788.67576626968
"971",-509.409335919387
"972",-273.039414095382
"973",-67742.7078853773
"974",1587.19125093371
"975",20188.8784358442
"976",-994.977010973451
"977",-58.530501492901
"978",-98.3281471629523
"979",-24.205304341846
"980",-78.1422845641979
"981",-78.7159997781945
"982",-53.9069153942995
"983",-78.7158980320725
"984",-78.715287616435
"985",1003.39997479768
"986",-78.7151122830395
"987",-48.6574627945894
"988",-98.3275021350218
"989",-78.1410461043214
"990",-78.1409429001829
"991",-21609.3844843167
"992",-33.7171046808879
"993",-78.1402204474641
"994",-98.3270376948847
"995",-38.9775294988933
"996",-78.7137793058737
"997",-29.4539126148034
"998",211.761371042
"999",140.021080264863
"1000",-78.1398075911734
"1001",-2739.0649745925
"1002",-52070.3938061048
"1003",-13696.7285585812
"1004",-3121.05274816884
"1005",-98.3272699195478
"1006",-78.7143897991213
"1007",-10.7327031450553
"1008",-10.7327031450553
"1009",-98.3271666767283
"1010",-78.7141862111373
"1011",-33.7171046808879
"1012",-4186.55204191186
"1013",-98.3268312533283
"1014",-6559.64819071601
"1015",-45715.6398208978
"1016",-80669.9397445043
"1017",-20970.5676831372
"1018",-98.3267538425409
"1019",-78.1397043835579
"1020",-98.3268054826392
"1021",-40335.5081898437
"1022",-1203.12334458356
"1023",-13098.8188168818
"1024",-15968.7054013033
"1025",-13788.0445898976
"1026",-2258.97406330769
"1027",-2249.55842014536
"1028",-2762.12218406824
"1029",4442.42126306007
"1030",-34167.588123601
"1031",-27063.2202186127
"1032",-19267.4969286797
"1033",-3596.4334286998
"1034",286.243990990619
"1035",-76.4420651461494
"1036",-77.0443826210808
"1037",234.08083963039
"1038",-3952.83547803275
"1039",-487.100734781816
"1040",-572.97280265939
"1041",-108.782825193927
"1042",-108792.305254695
"1043",-28817.8648063405
"1044",-2250.38560585163
"1045",2364.51246448184
"1046",2218.75913656228
"1047",19.4001145422957
"1048",898.301533113842
"1049",-4543.36117896292
"1050",-6122.70353411283
"1051",-642.899325255155
"1052",2024.06470324701
"1053",-763.730170068853
"1054",-421.080081953953
"1055",2942.14955458316
"1056",-507.726052715356
"1057",-270.896384800151
"1058",-67740.7180748501
"1059",1685.85581348039
"1060",21258.1873576364
"1061",-996.73166953428
"1062",-55.850776567546
