"","stores_remain"
"4358",624.639143520983
"4359",1902.17755186563
"4360",1978.4444853008
"4361",-9479.28311893334
"4362",731.935783536434
"4363",1460.60993996141
"4364",1739.03419360617
"4365",833.216212662367
"4366",1549.09989790504
"4367",1364.66162273354
"4368",1490.9463740891
"4369",1484.01902655988
"4370",1606.35789738747
"4371",1560.5567204067
"4372",1611.37187661154
"4373",873.327642173953
"4374",-40.7349502284079
"4375",1352.44750018948
"4376",-147.013190091948
"4377",940.824647260464
"4378",870.973025270142
"4379",1478.24157230558
"4380",1742.22645491773
"4381",1953.31927272428
"4382",1553.56206247494
"4383",49441.016836275
"4384",14706.5538404598
"4385",3432.5734273462
"4386",14823.9705512336
"4387",14306.1401762276
"4388",5557.20932376415
"4389",6415.85500758197
"4390",6245.17973676755
"4391",6493.01001027064
"4392",5009.34928184922
"4393",4045.93672673074
"4394",316.122128579654
"4395",783.076937751174
"4396",-245.051601137069
"4397",329.487533672837
"4398",923.465609882122
"4399",268.7450141132
"4400",18.202817958581
"4401",1003.38749174266
"4402",460.796670685553
"4403",443.134873678188
"4404",-4187.59413126622
"4405",-4310.74245477031
"4406",670.765326896865
"4407",407.26585706365
"4408",684.110004926953
"4409",814.069325344029
"4410",480.600093860757
"4411",-1085.34285385055
"4412",-1501.82126267867
"4413",-122.488043819228
"4414",-32.9510873935558
"4415",-99.1689212070778
"4416",-16.5481947021062
"4417",0.123496373227489
"4418",-107.440008763174
"4419",-342.687588142008
"4420",-144.017929020673
"4421",-17.0365585278782
"4422",0.12299186743796
"4423",-16.9392816533893
"4424",-195.033512700442
"4425",0.123139183421932
"4426",0.12315878889213
"4427",-162.569315674244
"4428",-170.659159006253
"4429",-509.609856075992
"4430",-16.5499061397711
"4431",-941.076475561038
"4432",-8455.6423834631
"4433",3476.40220490471
"4434",-4205.42507987686
"4435",482.239484232049
"4436",948.535036227889
"4437",-3367.37300834203
"4438",10381.1452966639
"4439",8378.11512885867
"4440",17413.4674838314
"4441",1147.65279897014
"4442",1189.20123996187
"4443",118.203257488683
"4444",2926.63458128681
"4445",948.534681722633
"4446",-16.5498812665169
"4447",-142.358747532465
"4448",-17.037567546318
"4449",-167.808869944513
"4450",-176.009870967803
"4451",-700.461983744893
"4452",-195.362434368723
"4453",-111.166061787208
"4454",-168.65087471975
"4455",-184.066749870693
"4456",-267.679565043422
"4457",41181.2861918783
"4458",-4422.6758399867
"4459",7294.25811746352
"4460",9063.29564014756
"4461",4109.73236192927
"4462",13553.991526984
"4463",-116.930638781078
"4464",-107.441108951072
"4465",-229.369704465096
"4466",-92.5498523086396
"4467",-33.7087095648888
"4468",-33.7087095648888
"4469",-134.609493716639
"4470",-52.5529863767823
"4471",-50.1116823148231
"4472",-8625.92810248174
"4473",-142.353238132504
"4474",-8271.62382228451
"4475",-16.9387235393375
"4476",-92.5498523182475
"4477",203.230441928437
"4478",741.264016520207
"4479",693.73645123514
"4480",251.052123870955
"4481",428.615978498906
"4482",-7.19432991256118
"4483",594.364328236828
"4484",934.484120511984
"4485",-2031.84308294425
"4486",687.812640109501
"4487",814.069712273119
"4488",-34.4523856122543
"4489",0.123526528831574
"4490",-203.79313611238
"4491",-526.877648355564
"4492",-237.665814703641
"4493",-209.15482279323
"4494",0.123614225170262
"4495",-120.603142322923
"4496",-67.3203675986081
"4497",-17.0366024037016
"4498",-592.597984106342
"4499",-62.1087320612203
"4500",78.6975911528786
"4501",13815.0745794347
"4502",-15.0502264381282
"4503",-229.777471162707
"4504",-10361.9976948434
"4505",3974.83270590046
"4506",3414.28288796722
"4507",4478.42320748877
"4508",557.4811370075
"4509",-1855.93824260235
"4510",-1084.06758389408
"4511",292.957290882162
"4512",11019.8595292506
"4513",861.597317173652
"4514",657.048574513427
"4515",481.077128954475
"4516",8289.06781927744
"4517",3172.68428697178
"4518",7548.89279934562
"4519",6456.46098840012
"4520",-709.310480206141
"4521",10058.4300158943
"4522",659.650219847299
"4523",498.163199993589
"4524",9907.70039094606
"4525",-10702.6600480811
"4526",-3304.5802688764
"4527",566.548557095975
"4528",172136.745006575
"4529",7119.26949822096
"4530",576.995311136228
"4531",618.838783899287
"4532",1899.9158236984
"4533",1838.98567979625
"4534",-14547.028285783
"4535",726.432334240476
"4536",1408.28687425811
"4537",1729.00350367297
"4538",827.99325119181
"4539",1343.69756528145
"4540",1320.37835171729
"4541",1480.01437211302
"4542",1480.59886221695
"4543",1603.27661225773
"4544",1538.81776110076
"4545",1608.30452876455
"4546",868.21596238619
"4547",-355.576840035058
"4548",1010.36257380249
"4549",-905.907244544277
"4550",521.893037391714
"4551",755.984000471021
"4552",1448.74608524707
"4553",1709.32237322684
"4554",1951.19924025514
"4555",1491.87735147532
"4556",49345.6846146711
"4557",14678.8592002463
"4558",3401.50036263088
"4559",14789.4291643513
"4560",14323.0621952384
"4561",5557.54070752669
"4562",5919.28907955441
"4563",6159.27136162318
"4564",6384.35029355055
"4565",4761.92755978923
"4566",3817.89443296815
"4567",279.961629750416
"4568",777.714880594065
"4569",-547.956065691004
"4570",200.266674345494
"4571",918.492325493576
"4572",254.475003999743
"4573",-26.3652198701496
"4574",969.10419561605
"4575",447.008273765781
"4576",436.830936958169
"4577",-6219.15755519086
"4578",-6368.55366847616
"4579",665.091890909074
"4580",382.341970474083
"4581",671.156039312424
"4582",801.261225825949
"4583",467.079220237234
"4584",-1571.74836126827
"4585",-2171.9672445794
"4586",-184.10466445843
"4587",-55.066109609667
"4588",-150.497693635037
"4589",-31.4266466131661
"4590",-7.39979771047934
"4591",-162.417790407058
"4592",-501.451066570671
"4593",-215.133028425218
"4594",-32.1304650679552
"4595",-7.40052479235248
"4596",-31.9902719253095
"4597",-288.655487257827
"4598",-7.40031248402264
"4599",-7.4002842290803
"4600",-241.86885036713
"4601",-253.527742227966
"4602",-742.015511534355
"4603",-31.4291130968597
"4604",-1363.83505138045
"4605",-12193.6506245334
"4606",3390.78285038937
"4607",-6068.33745171796
"4608",293.815727275601
"4609",943.631186588068
"4610",-5173.91992378704
"4611",10374.3031936863
"4612",8361.4292356981
"4613",17435.6407390586
"4614",1121.15727460891
"4615",1184.96380898906
"4616",36.6262632434939
"4617",2891.20072602379
"4618",943.630642169282
"4619",-31.429077250111
"4620",-212.741855103977
"4621",-32.131919241589
"4622",-249.419972697811
"4623",-261.239062407847
"4624",-1017.06710729248
"4625",-289.12952142682
"4626",-167.78769035346
"4627",-250.633450168006
"4628",-272.850446709071
"4629",-393.351268575651
"4630",40824.6462549876
"4631",-10957.0746582815
"4632",6775.13146993925
"4633",8949.01820530598
"4634",3666.90056081963
"4635",13452.2906585032
"4636",-176.09546307992
"4637",-162.41937597197
"4638",-338.139998918652
"4639",-140.958447281405
"4640",-56.1579768565882
"4641",-56.1579768565882
"4642",-201.573812839992
"4643",-83.3159052031405
"4644",-79.7975552314934
"4645",-12439.0623960603
"4646",-212.733915086386
"4647",-11928.4474040113
"4648",-31.9894675844701
"4649",-140.958447295252
"4650",159.165440818434
"4651",720.605984592847
"4652",680.595264396823
"4653",214.712374598337
"4654",403.750478817051
"4655",-77.2310440896715
"4656",508.897610302095
"4657",922.052994595785
"4658",-3142.20522738044
"4659",682.186475088797
"4660",801.26182003848
"4661",-57.2297452777914
"4662",-7.39975425093227
"4663",-301.279650410325
"4664",-766.901447466678
"4665",-350.096157791848
"4666",-309.006787097433
"4667",-7.3996278650324
"4668",-181.388188772578
"4669",-104.598307552242
"4670",-32.1305283007595
"4671",-861.616048989859
"4672",-86.0263769339716
"4673",75.4424991408946
"4674",13846.5260498376
"4675",-32.158331630383
"4676",-277.559504470963
"4677",-12967.5687941068
"4678",3975.49365027185
"4679",3420.24192399289
"4680",4447.9391301549
"4681",527.407013722857
"4682",-2229.07227725983
"4683",-1305.79152445038
"4684",283.379761008186
"4685",11043.446754012
"4686",857.031764155409
"4687",655.390784317938
"4688",478.933354081431
"4689",6845.2203648885
"4690",3151.22119932119
"4691",7188.306056395
"4692",6272.95541531442
"4693",-878.640548807019
"4694",10082.858467756
"4695",638.171679825485
"4696",453.615085706959
"4697",9888.95484400414
"4698",-13559.7543406641
"4699",-3852.80602157303
"4700",564.640764065087
"4701",171172.970291883
"4702",7128.46614780215
"4703",568.423212727118
"4704",617.075653112866
"4705",1901.69146166481
"4706",1777.26934833857
"4707",-16909.0323266092
"4708",724.966280124585
"4709",1386.18499915212
"4710",1726.93288540784
"4711",826.807721024069
"4712",1250.79721746451
"4713",1301.86097339119
"4714",1477.15721563529
"4715",1481.21611885692
"4716",1604.23275327127
"4717",1531.05069120244
"4718",1609.27458125077
"4719",867.141622929679
"4720",-501.516388611495
"4721",853.842941488561
"4722",-1257.75113662203
"4723",329.163471304816
"4724",703.981714824024
"4725",1437.25856165679
"4726",1696.64565362294
"4727",1953.11655843621
"4728",1465.57411597179
"4729",49460.3429904065
"4730",14712.6101603612
"4731",3392.18330280076
"4732",14826.9988854931
"4733",14298.3482385013
"4734",5565.9472051344
"4735",5698.61609091933
"4736",6128.69337914841
"4737",6343.58612945154
"4738",4654.63149690197
"4739",3718.16506624932
"4740",263.670434000475
"4741",776.390365031858
"4742",-688.664075075434
"4743",140.876199251993
"4744",917.556644630773
"4745",248.257147428278
"4746",-46.9888227087425
"4747",954.690509275486
"4748",441.295170018035
"4749",434.564655377716
"4750",-7166.60863450384
"4751",-7328.34704968704
"4752",663.456139299956
"4753",371.390823398952
"4754",666.162707210829
"4755",796.528557161956
"4756",461.519108842553
"4757",-1798.71241287802
"4758",-2484.67685094788
"4759",-212.833902238206
"4760",-65.3612681253337
"4761",-174.425935582899
"4762",-38.3447389864756
"4763",-10.8854830976907
"4764",-188.048903322352
"4765",-575.515504652196
"4766",-248.294889628821
"4767",-39.1491029348059
"4768",-10.8863140484028
"4769",-38.9888822003537
"4770",-332.320556866088
"4771",-10.8860714103116
"4772",-10.8860391189489
"4773",-278.850114705292
"4774",-292.174562546247
"4775",-850.446298896406
"4776",-38.3475578249825
"4777",-1561.09720157766
"4778",-13938.029285181
"4779",3356.22715161555
"4780",-6937.67137339195
"4781",207.217974029258
"4782",942.76494564504
"4783",-6015.90848432804
"4784",10386.5457678522
"4785",8381.14343457943
"4786",17401.7738154023
"4787",1110.57047435145
"4788",1184.76411897953
"4789",-0.998556293149835
"4790",2879.10937134549
"4791",942.764312599941
"4792",-38.3475168572697
"4793",-245.562120118831
"4794",-39.1507648475303
"4795",-287.479968797498
"4796",-300.987499894682
"4797",-1164.79097976283
"4798",-332.86231020208
"4799",-194.185931832525
"4800",-288.866800192007
"4801",-314.257653381796
"4802",-451.972878372173
"4803",40720.3594696239
"4804",-13991.2281808931
"4805",6545.293108502
"4806",8909.46503200953
"4807",3467.74349807958
"4808",13425.2406235825
"4809",-203.680529234194
"4810",-188.050715396537
"4811",-388.874284478459
"4812",-163.523939750178
"4813",-66.6091164075293
"4814",-66.6091164075293
"4815",-232.798643245705
"4816",-97.6467488035891
"4817",-93.625777407421
"4818",-14218.4998812118
"4819",-245.553045813012
"4820",-13634.9398902987
"4821",-38.9879629536801
"4822",-163.523939766002
"4823",139.046218078211
"4824",712.121125248968
"4825",675.529377205608
"4826",198.242713826671
"4827",392.857690076629
"4828",-109.692621816767
"4829",470.168697488109
"4830",917.674024723781
"4831",-3659.66311700622
"4832",680.597968449506
"4833",796.529248106759
"4834",-67.8339946031901
"4835",-10.8854334296369
"4836",-346.748171897514
"4837",-878.887368533346
"4838",-402.538466047827
"4839",-355.57918525421
"4840",-10.8852889886085
"4841",-209.729358597232
"4842",-121.96949434542
"4843",-39.149175200868
"4844",-987.132627416982
"4845",-92.661577056345
"4846",74.710885550169
"4847",13828.0099439246
"4848",-36.8479489869002
"4849",-291.013101289194
"4850",-13696.3887113566
"4851",3983.65272961606
"4852",3415.99067695972
"4853",4448.59447313888
"4854",520.338216593911
"4855",-2334.18200144768
"4856",-1368.21265032361
"4857",281.357609615621
"4858",11032.9812705667
"4859",857.513034721625
"4860",656.256415690656
"4861",479.31291046691
"4862",6469.19252077738
"4863",3151.72182507181
"4864",7105.26738380593
"4865",6235.88437855978
"4866",-926.076123962825
"4867",10064.9906687859
"4868",633.642096962109
"4869",442.494195910779
"4870",9914.43083117993
"4871",-14357.6205671164
"4872",-4008.38441123239
"4873",565.25639462769
"4874",171255.006881336
"4875",7145.27034926979
"4876",567.237930641975
"4877",617.835790348492
"4878",1905.99045346474
"4879",1764.14206316019
"4880",-17579.9481636706
"4881",726.023597996235
"4882",1382.97136816946
"4883",1729.83731193527
"4884",828.145585420587
"4885",1228.21061015174
"4886",1299.44727799644
"4887",1479.34683759404
"4888",1484.3567636112
"4889",1607.71228562434
"4890",1532.01605218387
"4891",1612.76800894524
"4892",868.590621180199
"4893",-541.891973919049
"4894",813.301617970295
"4895",-1355.18867721568
"4896",277.810182581575
"4897",691.346141147104
"4898",1437.02601523418
"4899",1696.61103532341
"4900",1957.55722077366
"4901",1461.38430265332
"4902",49387.5579486228
"4903",14691.9812266995
"4904",3396.4637460239
"4905",14795.9905552468
"4906",14335.0521002954
"4907",5579.40064889533
"4908",5650.37618940454
"4909",6132.69689209212
"4910",6345.25668574072
"4911",4634.91397099768
"4912",3698.63127893282
"4913",259.797552675096
"4914",777.589312966466
"4915",-727.999299978921
"4916",125.129714304643
"4917",919.14446597156
"4918",247.071886820557
"4919",-52.6471536784991
"4920",952.695329051197
"4921",440.629124502806
"4922",434.821908259491
"4923",-7436.48949843453
"4924",-7601.87928558856
"4925",664.34394042751
"4926",369.172638520344
"4927",666.144771054817
"4928",796.843032781767
"4929",460.934473840899
"4930",-1863.52555460779
"4931",-2573.98872260872
"4932",-221.00852573084
"4933",-68.2690118282226
"4934",-181.228845980701
"4935",-40.287606648691
"4936",-11.8476630495923
"4937",-195.338348282278
"4938",-596.643042516758
"4939",-257.735976956834
"4940",-41.1206978808902
"4941",-11.8485236771156
"4942",-40.9547549773504
"4943",-344.762560881146
"4944",-11.8482723733783
"4945",-11.8482389287526
"4946",-289.38246007175
"4947",-303.182781049882
"4948",-881.392793698261
"4949",-40.2905261600018
"4950",-1617.42408576099
"4951",-14436.3894580645
"4952",3353.58623768017
"4953",-7186.01876371151
"4954",184.261473101731
"4955",944.422210137509
"4956",-6255.04807305404
"4957",10410.716265233
"4958",8367.99056475975
"4959",17446.6528420252
"4960",1109.92662665884
"4961",1187.08801707204
"4962",-11.1532666369528
"4963",2881.60707953264
"4964",944.421551770605
"4965",-40.2904837291564
"4966",-254.905608535774
"4967",-41.1224191476405
"4968",-298.320523238679
"4969",-312.310466160762
"4970",-1206.96407030992
"4971",-345.323662550567
"4972",-201.6945563821
"4973",-299.756884325848
"4974",-326.054553700987
"4975",-468.688179583878
"4976",40773.7934039644
"4977",-14837.7283937028
"4978",6496.25992586913
"4979",8916.6145221788
"4980",3420.88314682052
"4981",13444.8473596369
"4982",-211.528246548114
"4983",-195.340225073397
"4984",-403.336064479674
"4985",-169.937493153954
"4986",-69.5614261204967
"4987",-69.5614261204967
"4988",-241.686293202893
"4989",-101.707545387844
"4990",-97.5429678703845
"4991",-14726.8768610963
"4992",-254.896210147604
"4993",-14122.4754419363
"4994",-40.9538029004385
"4995",-169.937493170344
"4996",133.893106819099
"4997",711.244498769765
"4998",675.510552293832
"4999",194.1918583681
"5000",390.697845674604
"5001",-118.669739262604
"5002",460.650912874589
"5003",918.327652379398
"5004",-3806.55584737549
"5005",681.532998298597
"5006",796.843751364363
"5007",-70.8300499660025
"5008",-11.8476116076795
"5009",-359.705447877981
"5010",-910.849615822236
"5011",-417.488252533662
"5012",-368.851854568844
"5013",-11.8474620080429
"5014",-217.79310553126
"5015",-126.898960413312
"5016",-41.1207727278831
"5017",-1022.96077680886
"5018",-95.8402882286428
"5019",74.4839676436951
"5020",13865.4315825536
"5021",-39.05386877627
"5022",-297.601010809421
"5023",-14049.8583922038
"5024",3993.31143595483
"5025",3424.97768210624
"5026",4455.47770018642
"5027",517.870484696105
"5028",-2385.6868635416
"5029",-1398.77321326022
"5030",280.846533919338
"5031",11062.6246836279
"5032",859.003670004734
"5033",657.626731377014
"5034",480.197133104095
"5035",6306.72859872181
"5036",3156.61519350268
"5037",7077.73832528917
"5038",6228.10024907134
"5039",-949.132800429617
"5040",10092.44711429
"5041",632.502305530421
"5042",438.058751012689
"5043",9894.99354914345
"5044",-14743.6411803426
"5045",-4085.43332828428
"5046",566.376709908992
"5047",171546.205731618
"5048",7143.47848962271
"5049",567.530011821626
"5050",619.100581188527
"5051",1910.79411603137
"5052",1760.73258723766
"5053",-17912.6463599791
"5054",727.585590265393
"5055",1383.53538601146
"5056",1733.7367474212
"5057",829.988128729957
"5058",1219.68675093979
"5059",1300.25431918794
"5060",1482.54581524008
"5061",1488.00208598834
"5062",1611.69649624532
"5063",1534.72789934125
"5064",1616.76611168137
"5065",870.544286972126
"5066",-561.154766572825
"5067",795.955956211163
"5068",-1401.7449475125
"5069",254.732149331066
"5070",686.5839098642
"5071",1439.04446424509
"5072",1699.10483728476
"5073",1962.50255194238
"5074",1461.61717377187
"5075",49521.5424784898
"5076",14731.7885067159
"5077",3403.4636898577
"5078",14836.588610648
"5079",14307.4783197859
"5080",5568.99061076935
"5081",5636.62290531382
"5082",6143.61670411953
"5083",6355.41418610752
"5084",4632.71215248998
"5085",3695.1366074968
"5086",258.408334234628
"5087",779.292953600437
"5088",-747.059967986221
"5089",118.112027386524
"5090",921.236987753064
"5091",246.893145405586
"5092",-55.3124302744886
"5093",953.183850050164
"5094",440.972490634081
"5095",435.583868033712
"5096",-7570.85631928877
"5097",-7738.15929242821
"5098",665.736452102398
"5099",368.701046081039
"5100",667.121914087923
"5101",798.16693725834
"5102",461.344934117849
"5103",-1895.90851436157
"5104",-2618.62104732803
"5105",-225.072226366046
"5106",-69.699272568556
"5107",-184.606690068491
"5108",-41.2354293686876
"5109",-12.305141914432
"5110",-198.959459651129
"5111",-607.183200337928
"5112",-262.43290950973
"5113",-42.0828842428213
"5114",-12.3060173803609
"5115",-41.9140802547377
"5116",-350.959951777565
"5117",-12.3057617438005
"5118",-12.3057277225434
"5119",-294.625021643869
"5120",-308.663279190589
"5121",-896.842429988078
"5122",-41.2383992164002
"5123",-1645.56391674154
"5124",-14685.5459333951
"5125",3357.32828071248
"5126",-7310.16884776017
"5127",174.033222637968
"5128",946.584175717076
"5129",-6373.61786741704
"5130",10437.2723472567
"5131",8390.73306936184
"5132",17412.2534022003
"5133",1111.2713694792
"5134",1189.91663278497
"5135",-15.8139551421876
"5136",2887.02260029289
"5137",946.58350468927
"5138",-41.2383560539886
"5139",-259.553741633134
"5140",-42.0846351865844
"5141",-303.717189348158
"5142",-317.948338182691
"5143",-1228.02700447235
"5144",-351.5307276137
"5145",-205.425257545776
"5146",-305.178315281658
"5147",-331.929392749471
"5148",-477.022219078619
"5149",40858.7714822457
"5150",-15246.6979445521
"5151",6483.38777899715
"5152",8933.10454504122
"5153",3404.48213785765
"5154",13473.7854498864
"5155",-215.428494093962
"5156",-198.961368800716
"5157",-410.54334336917
"5158",-173.120658744731
"5159",-71.0139698658692
"5160",-71.0139698658692
"5161",-246.106507070376
"5162",-103.714332568861
"5163",-99.4779519907551
"5164",-14981.0417399275
"5165",-259.544181203789
"5166",-14366.219606644
"5167",-41.9131117627066
"5168",-173.120658761403
"5169",131.73321785621
"5170",711.889518863496
"5171",676.501139837944
"5172",192.624763972148
"5173",390.284590140258
"5174",-122.949964652189
"5175",456.975353901162
"5176",919.987799540541
"5177",-3879.33554589346
"5178",682.972735445365
"5179",798.167669659832
"5180",-72.3044665362976
"5181",-12.3050895855897
"5182",-366.160474757103
"5183",-926.807128355569
"5184",-424.939534665468
"5185",-375.46457811505
"5186",-12.304937406649
"5187",-221.801367887163
"5188",-129.340082336147
"5189",-42.0829603802796
"5190",-1040.85124039368
"5191",-95.562510450865
"5192",74.7617454214728
"5193",13830
"5194",-38.7760909984922
"5195",-297.323233031644
"5196",-14027.9778366482
"5197",4004.46976928816
"5198",3417
"5199",4468.58881129753
"5200",520.003818029438
"5201",-2383.5868635416
"5202",-1397.47321326022
"5203",281.846533919338
"5204",11035
"5205",861.503670004734
"5206",659.501731377014
"5207",481.586021992983
"5208",6357.82859872181
"5209",3165.90130461379
"5210",7105.71888084473
"5211",6249.60302684912
"5212",-947.810578207395
"5213",10066
"5214",634.752305530421
"5215",440.308751012689
"5216",9922.48243803234
"5217",-14717.8161803426
"5218",-4083.95277272873
"5219",568.001709908992
"5220",172046.566842729
"5221",7163.32571184493
"5222",569.29945626607
"5223",620.870025632971
"5224",1916.1024493647
"5225",1767.04092057099
"5226",-17907.1269155346
"5227",729.65225693206
"5228",1387.87705267813
"5229",1738.63119186565
"5230",832.335350952179
"5231",1225.22563982868
"5232",1304.28209696572
"5233",1486.75414857341
"5234",1492.15208598834
"5235",1616.18538513421
"5236",1539.18623267458
"5237",1621.26888945914
"5238",873.002620305459
"5239",-559.304766572825
"5240",801.805956211163
"5241",-1397.4199475125
"5242",259.929371553288
"5243",689.695020975311
"5244",1443.31390868954
"5245",1704.12705950698
"5246",1962
"5247",1466.27272932742
"5248",49394
"5249",14694
"5250",3413.18313430214
"5251",14797
"5252",14347.2255420081
"5253",5584.46283299158
"5254",5657.35623864715
"5255",6161.45281523064
"5256",6374.05863055197
"5257",4648.02604137887
"5258",3707.68105194124
"5259",259.502778679072
"5260",781.50128693377
"5261",-745.846079097332
"5262",119.823138497635
"5263",923.834209975286
"5264",247.720923183364
"5265",-54.9846524967108
"5266",956.156072272386
"5267",442.325268411859
"5268",436.850534700379
"5269",-7569.70909706655
"5270",-7737.18707020599
"5271",667.633674324621
"5272",369.976046081039
"5273",669.094136310145
"5274",800.500270591673
"5275",462.750489673405
"5276",-1895.86129213935
"5277",-2618.5738251058
"5278",-225.025004143824
"5279",-69.6520503463338
"5280",-184.559467846269
"5281",-41.1882071464654
"5282",-12.2579196922098
"5283",-198.912237428907
"5284",-607.135978115706
"5285",-262.385687287508
"5286",-42.035662020599
"5287",-12.2587951581387
"5288",-41.8668580325155
"5289",-350.912729555343
"5290",-12.2585395215783
"5291",-12.2585055003212
"5292",-294.577799421646
"5293",-308.616056968367
"5294",-896.795207765856
"5295",-41.191176994178
"5296",-1645.51669451932
"5297",-14685.4987111729
"5298",3367.45328071248
"5299",-7310.12162553795
"5300",176.533222637968
"5301",949.250842383743
"5302",-6371.61786741704
"5303",10419
"5304",8369
"5305",17460.6256244225
"5306",1114.60470281253
"5307",1193.2499661183
"5308",-14.9806218088543
"5309",2895.35593362622
"5310",949.250171355937
"5311",-41.1911338317663
"5312",-259.506519410912
"5313",-42.0374129643622
"5314",-303.669967125936
"5315",-317.901115960468
"5316",-1227.97978225013
"5317",-351.483505391478
"5318",-205.378035323554
"5319",-305.131093059436
"5320",-331.882170527249
"5321",-476.974996856397
"5322",40975.293704468
"5323",-15218.136833441
"5324",6506.67666788604
"5325",8958.93510059677
"5326",3418.54047119099
"5327",13512.0548943308
"5328",-215.38127187174
"5329",-198.914146578494
"5330",-410.496121146948
"5331",-173.073436522509
"5332",-70.966747643647
"5333",-70.966747643647
"5334",-246.059284848154
"5335",-103.667110346639
"5336",-99.4307297685329
"5337",-14980.9945177052
"5338",-259.496958981567
"5339",-14366.1723844218
"5340",-41.8658895404844
"5341",-173.073436539181
"5342",132.566551189544
"5343",714.056185530163
"5344",678.501139837944
"5345",193.541430638814
"5346",391.617923473591
"5347",-122.533297985523
"5348",459.142020567829
"5349",922.654466207207
"5350",-3878.00221256013
"5351",684.91717988981
"5352",800.501002993165
"5353",-72.2572443140754
"5354",-12.2578673633674
"5355",-366.113252534881
"5356",-926.759906133347
"5357",-424.892312443246
"5358",-375.417355892828
"5359",-12.2577151844268
"5360",-221.754145664941
"5361",-129.292860113925
"5362",-42.0357381580573
"5363",-1040.80401817146
"5364",-95.2847326730872
"5365",75.0395231992506
"5366",13830
"5367",-38.4983132207144
"5368",-297.045455253866
"5369",-14006.0972810927
"5370",4015.6281026215
"5371",3417
"5372",4481.69992240864
"5373",522.137151362772
"5374",-2381.4868635416
"5375",-1396.17321326022
"5376",282.846533919338
"5377",11035
"5378",864.003670004734
"5379",661.376731377014
"5380",482.974910881872
"5381",6408.92859872181
"5382",3175.1874157249
"5383",7133.69943640028
"5384",6271.1058046269
"5385",-946.488355985172
"5386",10066
"5387",637.002305530421
"5388",442.558751012689
"5389",9896
"5390",-14691.9911803426
"5391",-4082.47221717317
"5392",569.626709908992
"5393",172546.92795384
"5394",7145
"5395",571.068900710514
"5396",622.639470077415
"5397",1911
"5398",1773.34925390433
"5399",-17901.6074710902
"5400",731.718923598727
"5401",1392.2187193448
"5402",1743.52563631009
"5403",834.682573174401
"5404",1230.76452871757
"5405",1308.3098747435
"5406",1490.96248190674
"5407",1496.30208598834
"5408",1616
"5409",1543.64456600792
"5410",1621
"5411",875.460953638793
"5412",-557.454766572825
"5413",807.655956211163
"5414",-1393.0949475125
"5415",265.12659377551
"5416",692.806132086422
"5417",1447.58335313398
"5418",1709.1492817292
"5419",1962
"5420",1470.92828488298
"5421",49394
"5422",14694
"5423",3422.90257874658
"5424",14797
"5425",14309
"5426",5570
"5427",5678.08957198048
"5428",6179.28892634175
"5429",6392.70307499641
"5430",4663.33993026776
"5431",3720.22549638569
"5432",260.597223123517
"5433",783.709620267103
"5434",-744.632190208443
"5435",121.534249608746
"5436",926.431432197509
"5437",248.548700961142
"5438",-54.656874718933
"5439",959.128294494609
"5440",443.678046189636
"5441",438.117201367045
"5442",-7568.56187484433
"5443",-7736.21484798377
"5444",669.530896546843
"5445",371.251046081039
"5446",671.066358532367
"5447",802.833603925007
"5448",464.15604522896
"5449",-1895.81406991712
"5450",-2618.52660288358
"5451",-224.977781921602
"5452",-69.6048281241115
"5453",-184.512245624047
"5454",-41.1409849242431
"5455",-12.2106974699876
"5456",-198.865015206685
"5457",-607.088755893484
"5458",-262.338465065286
"5459",-41.9884397983768
"5460",-12.2115729359165
"5461",-41.8196358102932
"5462",-350.86550733312
"5463",-12.2113172993561
"5464",-12.2112832780989
"5465",-294.530577199424
"5466",-308.568834746145
"5467",-896.747985543634
"5468",-41.1439547719558
"5469",-1645.46947229709
"5470",-14685.4514889507
"5471",3377.57828071248
"5472",-7310.07440331573
"5473",179.033222637968
"5474",951.917509050409
"5475",-6369.61786741704
"5476",10419
"5477",8369
"5478",17414
"5479",1117.93803614587
"5480",1196.58329945163
"5481",-14.147288475521
"5482",2903.68926695955
"5483",951.916838022604
"5484",-41.1439116095441
"5485",-259.459297188689
"5486",-41.99019074214
"5487",-303.622744903714
"5488",-317.853893738246
"5489",-1227.9325600279
"5490",-351.436283169255
"5491",-205.330813101331
"5492",-305.083870837213
"5493",-331.834948305027
"5494",-476.927774634174
"5495",41091.8159266902
"5496",-15189.5757223299
"5497",6529.96555677493
"5498",8984.76565615233
"5499",3432.59880452432
"5500",13550.3243387753
"5501",-215.334049649518
"5502",-198.866924356272
"5503",-410.448898924726
"5504",-173.026214300286
"5505",-70.9195254214248
"5506",-70.9195254214248
"5507",-246.012062625932
"5508",-103.619888124416
"5509",-99.3835075463107
"5510",-14980.947295483
"5511",-259.449736759344
"5512",-14366.1251621996
"5513",-41.8186673182622
"5514",-173.026214316959
"5515",133.399884522877
"5516",716.22285219683
"5517",680.501139837944
"5518",194.458097305481
"5519",392.951256806925
"5520",-122.116631318856
"5521",461.308687234496
"5522",925.321132873874
"5523",-3876.66887922679
"5524",686.861624334254
"5525",802.834336326498
"5526",-72.2100220918531
"5527",-12.2106451411452
"5528",-366.066030312659
"5529",-926.712683911125
"5530",-424.845090221024
"5531",-375.370133670606
"5532",-12.2104929622045
"5533",-221.706923442719
"5534",-129.245637891702
"5535",-41.9885159358351
"5536",-1040.75679594924
