"","stores_remain"
"967",-29026.13792726
"968",332.141087634272
"969",-512.76262374185
"970",-34037.9178997501
"971",-161.787457341266
"972",-353.074018188876
"973",67119.2671577139
"974",-21801.6151666375
"975",-237452.207320989
"976",770.446252006774
"977",-552.315184780366
"978",-109.566376701044
"979",-934.183003085852
"980",-334.134098112187
"981",-327.751516356474
"982",-603.752580127306
"983",-327.752648282082
"984",-327.759439156049
"985",-12366.2917335131
"986",-327.761389740075
"987",-662.152740299082
"988",-109.573552636771
"989",-334.147875978313
"990",-334.149024124354
"991",15379.2107039225
"992",-828.36422431401
"993",-334.15706141085
"994",-109.578719533297
"995",-769.8419982137
"996",-327.776219111045
"997",-875.792236049202
"998",-3559.31226673114
"999",-2761.20153183549
"1000",-334.161654437085
"1001",2510.44997211077
"1002",24662.7415095832
"1003",-30927.6183968955
"1004",-7012.43123217722
"1005",-109.57613603392
"1006",-327.769427373664
"1007",-1084.06569140015
"1008",-1084.06569140015
"1009",-109.577284610287
"1010",-327.771692289986
"1011",-828.36422431401
"1012",3732.89171201596
"1013",-109.581016195612
"1014",6320.44252091463
"1015",24426.4808547103
"1016",80225.4353450742
"1017",20691.4455708674
"1018",-109.581877390621
"1019",-334.162802621808
"1020",-109.581302894528
"1021",-6169.70033324666
"1022",977.941924430995
"1023",8938.16509335389
"1024",15703.9275411292
"1025",8858.09413716614
"1026",531.619815124512
"1027",-32808.4272527421
"1028",2533.93329444354
"1029",-55591.50833313
"1030",33631.8324461039
"1031",-40696.6789483827
"1032",17369.8379224744
"1033",3365.93991112355
"1034",-4186.53539639244
"1035",-335.154895511524
"1036",-328.758857563442
"1037",-3632.61240813859
"1038",-1137.99944755696
"1039",-1070.56203858675
"1040",349.941348875121
"1041",-2285.52047532164
"1042",108049.855461058
"1043",6219.44849907549
"1044",1800.88480246536
"1045",-46720.3958529897
"1046",-26433.3374977804
"1047",-3546.97105759993
"1048",-12221.8480262406
"1049",-9198.40271863181
"1050",-4235.34183616703
"1051",5.4356919952234
"1052",-29093.0775630515
"1053",331.134663112101
"1054",-515.038494806439
"1055",-34115.0547939069
"1056",-163.402710054393
"1057",-354.595532836492
"1058",67118.2722524504
"1059",-21851.4974479108
"1060",-237988.56733744
"1061",769.941636842744
"1062",-553.814769465265
"1063",-110.071020244192
"1064",-936.540717699528
"1065",-335.143388220305
"1066",-328.746463584242
"1067",-605.367754464671
"1068",-328.747598053503
"1069",-328.754404187861
"1070",-12394.3395801052
"1071",-328.756359155222
"1072",-663.899150951439
"1073",-110.078212305618
"1074",-335.157197047927
"1075",-335.158347774072
"1076",15365.1325257291
"1077",-830.484143919211
"1078",-335.166403121886
"1079",-110.083390813147
"1080",-771.83040719845
"1081",-328.77122185062
"1082",-878.018735456054
"1083",-3567.56914822941
"1084",-2767.66490606433
"1085",-335.171006469528
"1086",2509.94536530652
"1087",24599.0667714025
"1088",-31036.4804607088
"1089",-7037.15130236189
"1090",-110.080801508153
"1091",-328.764414850908
"1092",-1086.76022104374
"1093",-1086.76022104374
"1094",-110.081952665591
"1095",-328.76668485693
"1096",-830.484143919211
"1097",3731.88247990813
"1098",-110.085692636501
"1099",6319.93789736612
"1100",24377.4055307883
"1101",80224.9307054002
"1102",20690.9409541727
"1103",-110.08655576678
"1104",-335.172157234441
"1105",-110.085979979684
"1106",-6392.73486388902
"1107",976.932695392569
"1108",8919.52906238238
"1109",15702.9182475917
"1110",8835.96451446285
"1111",523.456675282021
"1112",-32981.0435184495
"1113",2532.92402670562
"1114",-55844.5823615297
"1115",33629.8137575214
"1116",-41026.6954459091
"1117",17361.3977337859
"1118",3364.93067305684
"1119",-4205.82479278882
"1120",-337.173527329961
"1121",-330.748807597359
"1122",-3649.41784494638
"1123",-1162.4882343173
"1124",-1078.16994010508
"1125",348.932117255727
"1126",-2297.31653126478
"1127",108047.836875681
"1128",6112.53571207583
"1129",1798.86634866476
"1130",-46939.6218433619
"1131",-26553.164123331
"1132",-3564.37899956226
"1133",-12277.8607976588
"1134",-9265.48075772881
"1135",-4285.47341390769
"1136",2.39280272165937
"1137",-29226.9568346347
"1138",329.121814067761
"1139",-519.590236935616
"1140",-34269.3285822204
"1141",-166.633215480645
"1142",-357.638562131723
"1143",67116.2824419232
"1144",-21951.2620104575
"1145",-239061.287370344
"1146",768.932406514684
"1147",-556.813938835065
"1148",-111.080307330489
"1149",-941.25614692688
"1150",-337.161968436539
"1151",-330.736358039776
"1152",-608.598103139401
"1153",-330.737497596343
"1154",-330.744334251483
"1155",-12450.4352732896
