"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"700",-3210.08877674174
"701",-2166.56753393688
"702",1118.43674476718
"703",21221.9934585094
"704",12594.8308040117
"705",259.541035475784
"706",-10621.1604661825
"707",-486.160466074354
"708",-468.079431407092
"709",-293.086836801066
"710",69165.2080427806
"711",-1541.97550110041
"712",12685.9417696478
"713",4266.63197914641
"714",9519.34846249583
"715",-9859.08710110973
"716",579.814486991987
"717",1931.03240821691
"718",-9483.35514881387
"719",159559.70142272
"720",31664.0837690565
"721",-378.079265333712
"722",-94373.4730601052
"723",-6521.18074531096
"724",-31.2810614346527
"725",-430.092022192168
"726",-1704.08498565145
"727",1713.30179490214
"728",136682.232708706
"729",-537.083497021596
"730",-14.163981887574
"731",-1354.04632701098
"732",-638.081645730697
"733",3771.72672134116
"734",-129.497999629968
"735",-1101.1641682094
"736",-1287.08217462677
"737",-1409.08191015773
"738",-888.940667859993
"739",-1414.08323292295
"740",-678.086308023364
"741",7990.24498804845
"742",7404.22132124446
"743",19304.320821697
"744",9721.8547438199
"745",2108.07038154633
"746",-614.091872252384
"747",-771.347693041433
"748",-1755.08577917693
"749",137.300619174788
"750",-48073.3794676771
"751",-14280.151473399
"752",-2384.00474963291
"753",-14590.0638256032
"754",-13685.1111122212
"755",-5156.15041543538
"756",6675.51314386446
"757",-3585.3173756836
"758",-3232.35292816932
"759",1668.4400326026
"760",2060.03751099211
"761",624.301782813979
"762",-588.075993261238
"763",7875.5683274372
"764",2962.80719198442
"765",-728.072819305677
"766",114.672869027096
"767",1109.15229324456
"768",-51.6824984653633
"769",-73.141224933633
"770",-249.07017409727
"771",55147.7576613476
"772",55923.4139153674
"773",-476.068675592976
"774",257.102900114811
"775",-302.01753246213
"776",-426.134168728038
"777",-98.0109357718689
"778",13279.3746101585
"779",18301.6142460272
"780",1668.47837154559
"781",588.768014647781
"782",1387.27718710496
"783",390.968426309712
"784",189.927445695394
"785",1487.01677234024
"786",4323.82581779088
"787",1928.10345779831
"788",396.857519502845
"789",189.93352944168
"790",395.684474839891
"791",2543.29137864259
"792",189.931752984226
"793",189.93151656532
"794",2151.81135567961
"795",2249.36534880089
"796",6336.71198993598
"797",390.989064234495
"798",11539.691813138
"799",102156.515996663
"800",-1027.98764324747
"801",50903.8955710641
"802",4318.58269014293
"803",-753.072554289332
"804",48713.6156888303
"805",-9440.91029638828
"806",-8162.06577574797
"807",-16697.8949021348
"808",-384.677889681856
"809",-993.065775632144
"810",1952.54895381294
"811",-1803.69684503302
"812",-753.067363319515
"813",390.988764292312
"814",1908.09568102874
"815",396.869687078148
"816",2214.99421599756
"817",2313.88864010194
"818",8638.16411770803
"819",2547.25778699539
"820",1531.94858821829
"821",2225.14780299307
"822",2411.04512098973
"823",3419.317303955
"824",-29014.900984249
"825",169105.571403761
"826",6442.02466195958
"827",-5469.3815958115
"828",7427.33034144118
"829",-9951.14478004339
"830",1601.46260490908
"831",1487.03003931195
"832",2957.34545580459
"833",1307.45900332967
"834",597.904046713856
"835",597.904046713856
"836",1814.64879677907
"837",825.143855327864
"838",795.704600463063
"839",104209.961431888
"840",1908.02924414686
"841",99937.4686412741
"842",395.677744641031
"843",1307.45900344553
"844",927.221141451194
"845",-156.124905096615
"846",-306.140893085984
"847",688.342035673776
"848",236.101435748488
"849",1775.72574306324
"850",1615.31251243825
"851",-547.327002735001
"852",29906.3430590337
"853",-493.070007952613
"854",-426.139834475424
"855",606.871904932087
"856",189.927082054286
"857",2648.92213155124
"858",6544.94124977787
"859",3057.38678515175
"860",2713.57776505562
"861",189.926024539613
"862",1645.74867703132
"863",1003.22109947341
"864",396.858048593656
"865",7337.4511808902
"866",1351.72535903174
"867",111.972187385708
"868",-13412.088224173
"869",943.152978201955
"870",2783.58866516203
"871",149770.099289134
"872",-3387.15666228356
"873",-3205.04216154031
"874",-2104.28869330119
"875",1164.44739707857
"876",21758.0420794487
"877",12913.4364333779
"878",274.651792438608
"879",-10611.0668190163
"880",-476.066818905436
"881",-463.032588270679
"882",-288.040174284019
"883",71300.8472633362
"884",-1498.04807429798
"885",13241.0379103709
"886",4559.50105180852
"887",9763.13744938597
"888",-9854.04044503924
"889",613.712401308864
"890",1997.88685719781
"891",-9473.29064024836
"892",163678.157554981
"893",32449.3784951311
"894",-373.032418146729
"895",-92281.8504518151
"896",-6505.96564153805
"897",-16.5074287867174
"898",-425.045486148074
"899",-1699.03827798441
"900",1810.47988746073
"901",140064.409116235
"902",-532.036753046513
"903",23.6125063590706
"904",-1344.09623742588
"905",-633.034856602177
"906",3912.35420234948
"907",-97.2906337672846
"908",-1091.07061133645
"909",-1282.03539839815
"910",-1404.03512747865
"911",-871.47580610048
"912",-1409.03648250643
"913",-673.0396326093
"914",8201.37291458622
"915",7636.17793883579
"916",19813.1335246652
"917",10004.6072985472
"918",2186.80380548649
"919",-591.581917917077
"920",-746.063490432687
"921",-1750.03909086417
"922",181.527463544905
"923",-48041.1692107912
"924",-14270.0576068966
"925",-2356.80974352639
"926",-14585.0166018374
"927",-13669.8943100803
"928",-5146.05652312892
"929",7020.37931810506
"930",-3516.15438484661
"931",-3147.48348739296
"932",1843.59710656852
"933",2220.42866979679
"934",649.1384116631
"935",-583.02906626761
"936",8078.31389639909
"937",3050.09517227672
"938",-723.025814898498
"939",124.738060954586
"940",1139.08283698224
"941",-26.8454862328112
"942",-63.0471084685997
"943",-244.023105172813
"944",56502.8980921121
"945",57295.9362059861
"946",-471.021570119634
"947",274.568824507855
"948",-292.066740570962
"949",-416.039880160429
"950",-88.0599829858169
"951",13603.6764299185
"952",18748.4097154425
"953",1709.58760011988
"954",603.542844273336
"955",1421.52785020508
"956",400.9188757319
"957",194.974456566013
"958",1523.70010825098
"959",4429.6996182248
"960",1975.54500554949
"961",406.951605344377
"962",194.980688696355
"963",405.749949835986
"964",2605.73750982899
"965",194.97886891067
"966",194.97862672545
"967",2204.70919362302
"968",2304.64255243018
"969",6491.68057505637
"970",400.940017020702
"971",11821.5623451658
"972",104648.552972191
"973",-964.158073570579
"974",52145.868633773
"975",4445.86519478057
"976",-748.02554341834
"977",49919.3136324603
"978",-9417.05444995872
"979",-8157.0185995467
"980",-16680.4289241381
"981",-364.791984552145
"982",-988.01859942805
"983",2007.48917219862
"984",-1774.51871930212
"985",-748.020225839503
"986",400.939709762856
"987",1955.04923422457
"988",406.96406968981
"989",2269.43309931457
"990",2370.73958254345
"991",8849.26568155457
"992",2609.80065984894
"993",1569.72782207727
"994",2279.83433477338
"995",2470.2657336968
"996",3503.12992112463
"997",-28699.4595448405
"998",173480.878023365
"999",6803.63501956835
"1000",-5375.97626888007
"1001",7731.92376440316
"1002",-9857.83123809323
"1003",1640.93730258979
"1004",1523.71369880736
"1005",3029.89046692178
"1006",1339.76288145967
"1007",612.901706389804
"1008",612.901706389804
"1009",1859.32315767612
"1010",845.683949360251
"1011",815.526663888991
"1012",106752.082442421
"1013",1954.98117693093
"1014",102375.382510573
"1015",405.743055485934
"1016",1339.76288157835
"1017",957.153364413418
"1018",-140.908439367264
"1019",-296.046768527105
"1020",713.179646299966
"1021",253.56732442528
"1022",1822.69466362576
"1023",1673.73476883918
"1024",-537.261807679758
"1025",30647.4733775467
"1026",-488.022934975847
"1027",-416.045684096776
"1028",622.088292857259
"1029",194.97408405561
"1030",2713.94462256469
"1031",6704.98859733343
"1032",3132.37182869203
"1033",2780.17722273991
"1034",194.973000747897
"1035",1686.30352281257
"1036",1028.10454092398
"1037",406.952147339843
"1038",7516.8280389607
"1039",1379.37727063235
"1040",116.009752859722
"1041",-13404.1279998715
"1042",963.022558739136
"1043",2838.51416354607
"1044",152772.901180356
"1045",-3375.15964632705
"1046",-3201.00486937918
"1047",-2054.46562079265
"1048",1201.25591892769
"1049",22186.8809762001
"1050",13168.3209368708
"1051",286.740398008867
"1052",-10602.9919012832
"1053",-467.991901170301
"1054",-458.995113761549
"1055",-284.002844270381
"1056",73009.3586397807
"1057",-1462.90613285604
"1058",13685.1148229494
"1059",4793.79630993821
"1060",9958.16863889809
"1061",-9850.00312018284
"1062",640.830732762367
"1063",2051.37041638253
"1064",-9465.23903339595
"1065",166972.92246079
"1066",33077.6142759907
"1067",-368.994940397143
"1068",-90608.552365183
"1069",-6493.79355851973
"1070",-4.68852266836911
"1071",-421.0082573128
"1072",-1695.00091185078
"1073",1888.2223615076
"1074",142770.150242259
"1075",-527.999357866446
"1076",53.8336969563862
"1077",-1336.1361657578
"1078",-628.997425299361
"1079",4024.85618715614
"1080",-71.5247410771377
"1081",-1082.9957658381
"1082",-1277.99797741526
"1083",-1399.99770133539
"1084",-857.50391669287
"1085",-1404.99908217322
"1086",-669.002292278049
"1087",8370.27525581643
"1088",7821.74323290885
"1089",20220.1836870398
"1090",10230.8093423291
"1091",2249.79054463861
"1092",-573.57395444883
"1093",-725.836128345691
"1094",-1746.00174021397
"1095",216.908939040999
"1096",-48015.4010052825
"1097",-14261.9825136946
"1098",-2335.05373864118
"1099",-14580.9788228248
"1100",-13657.7208683675
"1101",-5137.98140928376
"1102",7296.27225749753
"1103",-3460.82399217702
"1104",-3079.58793477188
"1105",1983.72276574125
"1106",2348.74159684054
"1107",669.007714742397
"1108",-578.991524672707
"1109",8240.51035156859
"1110",3119.92555651056
"1111",-718.988211372755
"1112",132.790214496578
"1113",1163.02727197237
"1114",-6.97587644676949
"1115",-54.971815296573
"1116",-239.985450033247
"1117",57587.0104367238
"1118",58393.9540384811
"1119",-466.983885740961
"1120",288.54156402229
"1121",-284.106107058028
"1122",-407.964449306342
"1123",-80.0992207569753
"1124",13863.1178857265
"1125",19105.8460909747
"1126",1742.4749829793
"1127",615.362707973781
"1128",1448.92838068518
"1129",408.879235269651
"1130",199.012065262509
"1131",1553.04677697957
"1132",4514.39865857194
"1133",2013.49824375043
"1134",415.026874017604
"1135",199.018416100095
"1136",413.802329832862
"1137",2655.69441477812
"1138",199.016561651826
"1139",199.016314853554
"1140",2247.02746397774
"1141",2348.86431533361
"1142",6615.65544315269
"1143",408.900779249668
"1144",12047.058770788
"1145",106642.182552614
"1146",-913.094417829067
"1147",53139.4470839401
"1148",4547.69119849067
"1149",-743.987934721547
"1150",50883.8719873643
"1151",-9397.96977281508
"1152",-8152.98085858569
"1153",-16666.4561417407
"1154",-348.883260448376
"1155",-983.980858464775
"1156",2051.44134690717
"1157",-1751.1762187174
"1158",-743.982515855493
"1159",408.900466139292
"1160",1992.61207678123
"1161",415.03957577914
"1162",2312.98420596818
"1163",2416.22033649666
"1164",9018.14693263179
"1165",2659.83495813177
"1166",1599.95120916446
"1167",2323.58356019764
"1168",2517.64222386245
"1169",3570.18001486034
"1170",-28447.1063933136
"1171",176981.123319048
"1172",7092.92330565537
"1173",-5301.25200733493
"1174",7975.59850277275
"1175",-9783.1804045331
"1176",1672.51706073436
"1177",1553.06062640369
"1178",3087.92647581553
"1179",1365.60598396366
"1180",624.899834130562
"1181",624.899834130562
"1182",1895.06264639376
"1183",862.116024586161
"1184",831.384314629734
"1185",108785.779250849
"1186",1992.54272315818
"1187",104325.713606013
"1188",413.795304161857
"1189",1365.60598408461
"1190",981.099142783197
"1191",-128.735266783784
"1192",-287.971468880003
"1193",733.049734800917
"1194",267.540035366714
"1195",1860.26980007577
"1196",1720.47257395993
"1197",-529.209651635563
"1198",31240.3776323571
"1199",-483.985276594435
"1200",-407.970363793857
"1201",634.261403197398
"1202",199.011685656669
"1203",2765.96261537544
"1204",6833.02647537788
"1205",3192.35986352426
"1206",2833.45678888733
"1207",199.010581714523
"1208",1718.74739943758
"1209",1048.01129408444
"1210",415.027426336793
"1211",7660.32952541709
"1212",1407.02918223295
"1213",120.047318333735
"1214",-13396.16777557
"1215",982.892139276316
"1216",2893.4396619301
"1217",155775.703071577
"1218",-3363.16263037055
"1219",-3196.96757721804
"1220",-2004.6425482841
"1221",1238.06444077681
"1222",22615.7198729515
"1223",13423.2054403637
"1224",298.829003579126
"1225",-10594.9169835502
"1226",-459.916983435166
"1227",-454.957639252419
"1228",-279.965514256743
"1229",74717.8700162252
"1230",-1427.76419141409
"1231",14129.1917355279
"1232",5028.09156806789
"1233",10153.1998284102
"1234",-9845.96579532645
"1235",667.949064215869
"1236",2104.85397556725
"1237",-9457.18742654353
"1238",170267.687366599
"1239",33705.8500568503
"1240",-364.957462647557
"1241",-88935.2542785509
"1242",-6481.62147550141
"1243",7.13038344997913
"1244",-416.971028477525
"1245",-1690.96354571715
"1246",1965.96483555447
"1247",145475.891368282
"1248",-523.96196268638
"1249",84.0548875537018
"1250",-1328.17609408972
"1251",-624.959993996546
"1252",4137.3581719628
"1253",-45.7588483869907
"1254",-1074.92092033975
"1255",-1273.96055643237
"1256",-1395.96027519212
"1257",-843.53202728526
"1258",-1400.96168184001
"1259",-664.964951946797
"1260",8539.17759704664
"1261",8007.30852698191
"1262",20627.2338494144
"1263",10457.0113861109
"1264",2312.77728379073
"1265",-555.565990980584
"1266",-705.608766258694
"1267",-1741.96438956376
"1268",252.290414537092
"1269",-47989.6327997737
"1270",-14253.9074204926
"1271",-2313.29773375597
"1272",-14576.9410438122
"1273",-13645.5474266547
"1274",-5129.9062954386
"1275",7572.16519689001
"1276",-3405.49359950744
"1277",-3011.69238215079
"1278",2123.84842491398
"1279",2477.05452388429
"1280",688.877017821694
"1281",-574.953983077804
"1282",8402.7068067381
"1283",3189.75594074441
"1284",-714.950607847013
"1285",140.84236803857
"1286",1186.97170696251
"1287",12.8937333392722
"1288",-46.8965221245463
"1289",-235.947794893682
"1290",58671.1227813355
"1291",59491.9718709761
"1292",-462.946201362287
"1293",302.514303536725
"1294",-276.145473545094
"1295",-399.889018452255
"1296",-72.1384585281337
"1297",14122.5593415344
"1298",19463.2824665069
"1299",1775.36236583873
"1300",627.182571674225
"1301",1476.32891116527
"1302",416.839594807401
"1303",203.049673959004
"1304",1582.39344570816
"1305",4599.09769891908
"1306",2051.45148195138
"1307",423.10214269083
"1308",203.056143503835
