"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"249",-1043.16780754316
"250",-476.239838019738
"251",-451.210183957318
"252",1212.02129469527
"253",1296.05452652024
"254",-678.840695654212
"255",-439.315890728347
"256",-700.031271952821
"257",-830.220187052203
"258",-495.464412212293
"259",372.114961489735
"260",519.107341076134
"261",32.2838520669171
"262",0.682573328444528
"263",24.0535734979229
"264",-5.1066829155965
"265",-10.990809177479
"266",26.9727808706628
"267",110.001338298486
"268",39.8826350791918
"269",-4.93431921238286
"270",-10.9906311166121
"271",-4.96865222690834
"272",57.8881352014633
"273",-10.9906831104888
"274",-10.9906900300665
"275",46.4301833098641
"276",49.2854221329259
"277",168.915079922246
"278",-5.10607887877358
"279",321.197416211085
"280",2973.39714841181
"281",-3578.52951638773
"282",1473.32045302843
"283",-749.760994434841
"284",-956.610253621476
"285",724.837532356009
"286",-10419.3146509512
"287",-8386.1906107807
"288",-17441.4130486262
"289",-1179.47024717768
"290",-1197.27672188842
"291",-234.905071270516
"292",-2973.31958245625
"293",-956.610101690652
"294",-5.10608765756918
"295",39.2970416127654
"296",-4.93396308822764
"297",48.2794377581941
"298",51.1739087075906
"299",236.274654393622
"300",58.0042252020331
"301",28.287858408557
"302",48.5766159141602
"303",54.0175130262578
"304",83.5279183813387
"305",-41685.9924949319
"306",-5060.19316758639
"307",-7973.35645975837
"308",-9212.74416323784
"309",-4709.54622577896
"310",-13703.2931941043
"311",30.3224149946289
"312",26.9731691722737
"313",70.0067911184
"314",21.7174315337682
"315",0.949969388915019
"316",0.949969388915019
"317",36.5620108542384
"318",7.60089061664211
"319",6.7392538888918
"320",3033.49799041839
"321",39.2950971186614
"322",2908.44942093702
"323",-4.96884920833839
"324",21.7174315371593
"325",-264.914665778664
"326",-763.906907791446
"327",-709.887050529346
"328",-301.111533915239
"329",-460.374266921182
"330",-94.0539619916451
"331",-712.059958985547
"332",-950.588432600374
"333",408.023048882286
"334",-695.887956872326
"335",-830.220352878956
"336",1.21244328798519
"337",-10.9908198206334
"338",60.9797669939117
"339",175.009594844447
"340",72.9348300261216
"341",62.8721269989179
"342",-10.9908507722823
"343",31.6185927152799
"344",12.812907518463
"345",-4.93430372679813
"346",198.205007462369
"347",-55.9679955323741
"348",-95.9310228879884
"349",-13853.0466677535
"350",-58.3326969140478
"351",16.1611285105265
"352",-1539.8070922652
"353",-4013.8230077591
"354",-3417.91242082425
"355",-4640.34819314156
"356",-694.048557737296
"357",151.082655596733
"358",71.0295699224373
"359",-336.311713163199
"360",-11048.4935775951
"361",-887.840799812839
"362",-670.170366668099
"363",-494.198451498798
"364",-14867.6133250554
"365",-3286.89559665809
"366",-9185.29767188181
"367",-7286.12813202997
"368",-64.2031667312027
"369",-10085.3817957913
"370",-756.873545661308
"371",-700.84743673247
"372",-9906.37922432751
"373",-2347.27457515552
"374",799.039923215622
"375",-579.67035978213
"376",-177574.963788129
"377",-7138.98154580829
"378",-615.423713387399
"379",-631.95977761393
"380",-1913.0372636327
"381",-2118.41390931707
"382",3751.66100391111
"383",-739.553868575692
"384",-1507.46330331404
"385",-1754.87373659422
"386",-841.114902925961
"387",-1766.01106006363
"388",-1403.30303358899
"389",-1506.25761998267
"390",-1493.72048041135
"391",-1616.39824722334
"392",-1584.2264016755
"393",-1621.42607984748
"394",-881.337318462757
"395",-310.782524885796
"396",-1723.37375009474
"397",-700.668404954026
"398",-1400.71510140801
"399",-992.37540152396
"400",-1507.27196651887
"401",-1775.06130000958
"402",-1964.32062986831
"403",-1610.12547568191
"404",-49476.4481188495
"405",-14717.6570936125
"406",-3472.20737850781
"407",-14829.522497376
"408",-14322.8786585826
"409",-5568.31260530125
"410",-6919.19417045765
"411",-6339.09513779935
"412",-6605.01083956908
"413",-5245.86075203572
"414",-4268.42391892092
"415",-353.966619845382
"416",-790.836890777499
"417",-94.7603105425767
"418",-471.032655725307
"419",-931.614536952241
"420",-282.544729278822
"421",-67.7736312015127
"422",-1033.72152364911
"423",-472.545557564999
"424",-449.953316161757
"425",1888.44428785533
"426",1981.34344960738
"427",-678.214365139763
"428",-431.857928531825
"429",-697.02809822946
"430",-827.506376101732
"431",-491.894491374823
"432",534.218649147495
"433",742.45785356156
"434",52.7912441318363
"435",8.02276591900012
"436",41.1316828257611
"437",-0.178680426724669
"438",-8.51452596439152
"439",45.2672266038093
"440",162.891016293226
"441",63.5561867325587
"442",0.0655014861613117
"443",-8.51427371149676
"444",0.0168630489168902
"445",89.0639785724433
"446",-8.51434736948874
"447",-8.51435717222384
"448",72.8318800593445
"449",76.8768017253487
"450",246.352150260218
"451",-0.177824707892206
"452",462.085460002741
"453",4219.36841395377
"454",-3556.73973154929
"455",2094.25976216065
"456",-688.619742116025
"457",-956.753414852647
"458",1325.68650417101
"459",-10407.3867277364
"460",-8383.66702268007
"461",-17432.6800596278
"462",-1172.86062794616
"463",-1198.08646711971
"464",-208.268295411008
"465",-2967.06385292413
"466",-956.753199617313
"467",-0.177837144519307
"468",62.7265959884547
"469",0.0660059953812094
"470",75.4516571944786
"471",79.5521577061237
"472",341.778214094669
"473",89.2284394065839
"474",47.1302531158262
"475",75.8726595820973
"476",83.5805971575689
"477",125.387004743933
"478",-41644.7939974499
"479",-2901.10096889554
"480",-7815.84016984287
"481",-9191.87205532769
"482",-4571.3078476313
"483",-13694.9058675736
"484",50.0125416127613
"485",45.2677766977582
"486",106.23207445477
"487",37.822148376542
"488",8.40157700466665
"489",8.40157700466665
"490",58.8519690805415
"491",17.8237154106134
"492",16.6030633796338
"493",4304.51127346309
"494",62.723841288474
"495",4127.35913336448
"496",0.0165839918909819
"497",37.822148381346
"498",-250.781887630885
"499",-758.465341593437
"500",-706.839988249907
"501",-289.609395268811
"502",-452.97465591612
"503",-70.9861683770527
"504",-685.015497451747
"505",-948.222501739419
"506",777.25487480546
"507",-695.308864828388
"508",-827.506611022965
"509",8.7734150283494
"510",-8.51454104219356
"511",93.443790278412
"512",254.986046400004
"513",110.380129574043
"514",96.1246336188374
"515",-8.51458489036291
"516",51.8487933836836
"517",25.2074060215263
