"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"827",864.659739014941
"828",3518.02785923978
"829",2728.88466069127
"830",329.114894274871
"831",-2512.973006132
"832",-24981.1152004868
"833",30383.3080778293
"834",6888.83088125388
"835",107.052808662752
"836",322.794489987443
"837",1070.59304318217
"838",1070.59304318217
"839",107.053944333767
"840",322.796729455267
"841",817.76462628801
"842",-3737.93787255511
"843",107.057633991167
"844",-6322.96563865716
"845",-24671.8574743203
"846",-80227.9585434442
"847",-20693.9686543408
"848",107.058485509828
"849",329.116029558641
"850",107.057917468746
"851",6058.18306792548
"852",-978.446538950208
"853",-8947.48310883964
"854",-15704.432187898
"855",-8869.15894851778
"856",-535.701385045758
"857",32722.1191198884
"858",-2534.4379283125
"859",55464.9713189301
"860",-33632.8417903951
"861",40531.6706996195
"862",-17374.0580168186
"863",-3366.44453015691
"864",4176.89069819426
"865",334.145579602305
"866",327.763882546484
"867",3624.20968973469
"868",1125.75505417679
"869",1066.75808782759
"870",-350.445964684819
"871",2279.62244735006
"872",-108050.864753746
"873",-6272.90489257532
"874",-1801.89402936567
"875",46610.7828578036
"876",26373.4241850051
"877",3538.26708661877
"878",12193.8416405316
"879",9164.86369908331
"880",4210.2760472967
"881",-6.95713663200541
"882",29026.13792726
"883",-332.141087634272
"884",512.76262374185
"885",34037.9178997501
"886",161.787457341266
"887",353.074018188876
"888",-67119.2671577139
"889",21801.6151666375
"890",237452.207320989
"891",-770.446252006774
"892",552.315184780366
"893",109.566376701044
"894",934.183003085852
"895",334.134098112187
"896",327.751516356474
"897",603.752580127306
"898",327.752648282082
"899",327.759439156049
"900",12366.2917335131
"901",327.761389740075
"902",662.152740299082
"903",109.573552636771
"904",334.147875978313
"905",334.149024124354
"906",-15379.2107039225
"907",828.36422431401
"908",334.15706141085
"909",109.578719533297
"910",769.8419982137
"911",327.776219111045
"912",875.792236049202
"913",3559.31226673114
"914",2761.20153183549
"915",334.161654437085
"916",-2510.44997211077
"917",-24662.7415095832
"918",30927.6183968955
"919",7012.43123217722
"920",109.57613603392
"921",327.769427373664
"922",1084.06569140015
"923",1084.06569140015
"924",109.577284610287
"925",327.771692289986
"926",828.36422431401
"927",-3732.89171201596
"928",109.581016195612
"929",-6320.44252091463
"930",-24426.4808547103
"931",-80225.4353450742
"932",-20691.4455708674
"933",109.581877390621
"934",334.162802621808
"935",109.581302894528
"936",6169.70033324666
"937",-977.941924430995
"938",-8938.16509335389
"939",-15703.9275411292
"940",-8858.09413716614
"941",-531.619815124512
"942",32808.4272527421
"943",-2533.93329444354
"944",55591.50833313
"945",-33631.8324461039
"946",40696.6789483827
"947",-17369.8379224744
"948",-3365.93991112355
"949",4186.53539639244
"950",335.154895511524
"951",328.758857563442
"952",3632.61240813859
"953",1137.99944755696
"954",1070.56203858675
"955",-349.941348875121
"956",2285.52047532164
"957",-108049.855461058
"958",-6219.44849907549
"959",-1800.88480246536
"960",46720.3958529897
"961",26433.3374977804
"962",3546.97105759993
"963",12221.8480262406
"964",9198.40271863181
"965",4235.34183616703
"966",-5.4356919952234
"967",29093.0775630515
"968",-331.134663112101
"969",515.038494806439
"970",34115.0547939069
"971",163.402710054393
"972",354.595532836492
"973",-67118.2722524504
"974",21851.4974479108
"975",237988.56733744
"976",-769.941636842744
"977",553.814769465265
"978",110.071020244192
"979",936.540717699528
"980",335.143388220305
"981",328.746463584242
"982",605.367754464671
"983",328.747598053503
"984",328.754404187861
"985",12394.3395801052
"986",328.756359155222
"987",663.899150951439
"988",110.078212305618
"989",335.157197047927
"990",335.158347774072
"991",-15365.1325257291
"992",830.484143919211
"993",335.166403121886
"994",110.083390813147
"995",771.83040719845
"996",328.77122185062
"997",878.018735456054
"998",3567.56914822941
"999",2767.66490606433
"1000",335.171006469528
"1001",-2509.94536530652
"1002",-24599.0667714025
"1003",31036.4804607088
"1004",7037.15130236189
"1005",110.080801508153
"1006",328.764414850908
"1007",1086.76022104374
"1008",1086.76022104374
"1009",110.081952665591
"1010",328.76668485693
"1011",830.484143919211
"1012",-3731.88247990813
"1013",110.085692636501
"1014",-6319.93789736612
"1015",-24377.4055307883
"1016",-80224.9307054002
"1017",-20690.9409541727
"1018",110.08655576678
"1019",335.172157234441
"1020",110.085979979684
"1021",6392.73486388902
"1022",-976.932695392569
"1023",-8919.52906238238
"1024",-15702.9182475917
"1025",-8835.96451446285
"1026",-523.456675282021
"1027",32981.0435184495
"1028",-2532.92402670562
"1029",55844.5823615297
"1030",-33629.8137575214
"1031",41026.6954459091
"1032",-17361.3977337859
"1033",-3364.93067305684
"1034",4205.82479278882
"1035",337.173527329961
"1036",330.748807597359
"1037",3649.41784494638
"1038",1162.4882343173
"1039",1078.16994010508
